loan_id,application_id,client_id,issue_date,product_name,loan_amount,interest_rate,term_months
453,867,3660,2025-11-13,Cash loan,1616102.93,28.50,12
454,868,1873,2025-11-15,Credit card,1174670.69,25.15,24
455,871,1569,2024-04-02,Credit card,805052.23,34.12,12
456,872,156,2025-05-11,POS loan,225393.23,27.85,18
457,873,3058,2025-03-05,POS loan,159546.28,11.51,6
458,875,756,2026-01-17,POS loan,608460.10,24.73,18
459,876,13,2026-03-06,Cash loan,845669.77,29.05,18
460,878,3435,2025-10-21,Micro loan,342820.44,47.69,3
461,880,3930,2024-11-07,Cash loan,340673.58,26.13,12
462,883,3492,2026-02-26,Auto loan,3631685.11,18.18,48
463,884,3976,2025-10-22,Cash loan,1446654.49,21.33,18
464,886,104,2024-11-27,Cash loan,1162922.15,33.32,12
465,887,4886,2024-01-02,Micro loan,442926.60,39.17,3
466,889,3096,2024-04-29,POS loan,147223.80,22.39,12
467,891,1805,2025-03-27,Micro loan,433442.70,47.10,3
468,892,4721,2024-03-03,Cash loan,561395.92,20.32,24
469,893,4704,2025-10-18,Micro loan,429354.96,30.14,12
470,894,3529,2025-11-23,Cash loan,2518354.74,28.01,24
471,895,2336,2025-03-05,POS loan,854803.27,21.64,12
472,898,4204,2025-11-21,Auto loan,10004059.21,14.21,72
473,900,4135,2024-06-11,Cash loan,1006647.63,31.50,12
474,902,1450,2025-04-08,Micro loan,487821.32,38.92,9
475,903,1920,2024-01-21,Micro loan,60898.35,37.87,6
476,907,1241,2026-01-18,Credit card,236357.32,27.89,12
477,909,2270,2024-01-20,Credit card,1003009.82,25.29,12
478,911,976,2025-10-20,Cash loan,456575.69,20.49,12
479,914,1932,2025-05-05,Micro loan,92292.47,37.86,3
480,916,4200,2026-01-14,Cash loan,1091322.68,33.69,24
481,918,4868,2024-02-20,Cash loan,3186933.24,32.02,18
482,920,4476,2024-03-08,POS loan,451465.64,14.88,24
483,922,596,2025-09-30,Micro loan,184340.72,40.79,9
484,923,4382,2025-09-06,Cash loan,2316948.46,32.48,18
485,925,4282,2024-03-22,Micro loan,335633.96,42.25,12
486,927,3185,2024-04-11,Cash loan,3296400.67,21.62,36
487,928,1247,2025-09-17,Cash loan,123817.72,18.55,18
488,929,3841,2024-03-02,Credit card,143418.81,33.78,24
489,930,4251,2026-02-07,Micro loan,150980.70,34.87,9
490,931,96,2024-09-25,Credit card,1056937.43,24.64,36
491,932,4829,2025-12-25,POS loan,997684.79,27.80,18
492,935,3665,2024-12-25,Credit card,1190475.71,27.20,24
493,936,1248,2025-12-12,Cash loan,1363834.04,30.63,36
494,937,3836,2025-03-07,Cash loan,529602.20,28.28,24
495,938,4832,2024-12-24,Micro loan,246438.58,33.84,6
496,939,2973,2024-03-20,Credit card,150775.66,22.18,12
497,940,1117,2026-04-19,POS loan,424566.56,14.66,24
498,942,3879,2024-03-05,Credit card,1112601.31,34.84,36
499,943,1356,2025-03-12,POS loan,425071.68,14.65,24
500,945,2098,2025-07-15,Auto loan,2848708.99,18.01,36
501,947,3910,2025-03-01,Credit card,1673180.01,26.36,24
502,951,4996,2025-05-28,Cash loan,1688094.53,24.62,18
503,954,787,2026-02-05,Cash loan,1532484.57,29.39,18
504,956,3582,2024-06-24,Credit card,955473.14,23.80,36
505,957,1825,2025-01-18,Cash loan,1788865.94,32.65,24
506,958,2669,2026-03-02,POS loan,1089225.02,22.60,24
507,959,2498,2026-03-18,POS loan,614691.96,19.98,6
508,961,2846,2025-06-22,POS loan,332864.09,15.16,24
509,963,2959,2025-06-07,Micro loan,252872.43,38.05,3
510,964,4290,2024-03-12,POS loan,932133.96,19.63,18
511,971,4464,2025-06-13,Credit card,770771.34,30.65,36
512,973,4816,2025-07-13,POS loan,1137015.32,19.27,6
513,983,4242,2024-03-01,POS loan,732857.02,22.44,6
514,987,579,2025-01-29,Cash loan,2346496.61,30.55,18
515,992,2589,2025-10-05,Cash loan,2161733.54,18.06,24
516,993,2459,2024-03-17,Cash loan,1411881.13,26.50,24
517,995,14,2025-11-30,Micro loan,543761.58,32.11,9
518,996,4252,2025-02-01,Auto loan,8994346.04,14.54,60
519,999,3392,2025-06-07,Cash loan,2791829.72,32.76,18
520,1001,2229,2024-08-02,Micro loan,417263.08,44.92,12
521,1002,926,2024-07-23,Cash loan,2722377.75,28.20,18
522,1003,4050,2025-05-24,Micro loan,190706.66,47.76,3
523,1005,4132,2024-03-07,Micro loan,237642.29,39.34,3
524,1006,2434,2025-12-18,Cash loan,3366114.48,30.63,36
525,1008,3079,2025-06-10,Auto loan,5754200.47,14.95,36
526,1010,4306,2026-02-13,POS loan,954029.39,20.96,6
527,1011,750,2026-01-02,Micro loan,230772.56,41.65,9
528,1013,61,2024-08-11,Cash loan,2500820.14,25.93,36
529,1014,1089,2024-03-24,POS loan,234245.72,12.67,18
530,1016,4047,2024-11-26,Credit card,1144324.30,37.03,12
531,1017,651,2025-07-03,Cash loan,648930.87,26.05,36
532,1018,1792,2024-02-03,Micro loan,117103.24,34.31,3
533,1019,1068,2025-04-11,Cash loan,1728901.39,24.00,18
534,1021,349,2024-01-28,Micro loan,94318.31,48.46,6
535,1023,1392,2024-06-10,Cash loan,2760143.08,21.50,12
536,1026,2554,2024-01-16,Cash loan,3148200.11,24.64,18
537,1028,294,2025-04-30,POS loan,810894.97,14.18,18
538,1029,2313,2025-01-08,Cash loan,2448509.27,29.73,18
539,1031,2875,2024-08-27,Cash loan,802907.04,28.67,36
540,1032,918,2025-02-19,Auto loan,7216762.64,17.66,48
541,1033,559,2024-02-16,Cash loan,2207966.80,32.88,18
542,1034,980,2025-05-21,Cash loan,1638444.00,25.71,18
543,1039,3438,2025-03-05,POS loan,475627.99,22.21,6
544,1041,2965,2025-05-07,Cash loan,952884.10,22.79,24
545,1043,227,2026-04-02,Credit card,259524.93,25.32,12
546,1045,3527,2025-06-21,Cash loan,607166.91,21.90,24
547,1046,2972,2024-01-11,Micro loan,37709.19,41.47,3
548,1048,2956,2025-06-07,Auto loan,10794574.73,16.35,60
549,1050,481,2024-04-12,POS loan,85796.20,19.43,24
550,1051,1386,2024-01-03,Cash loan,1448106.66,32.86,36
551,1052,4279,2025-07-23,Micro loan,36671.33,32.48,9
552,1053,130,2025-09-09,Cash loan,2013581.52,24.38,36
553,1055,4739,2024-06-16,POS loan,834975.39,27.29,6
554,1056,2903,2026-04-11,Cash loan,1815009.89,26.00,18
555,1057,3207,2025-10-31,Cash loan,639632.76,32.92,36
556,1060,1349,2024-01-21,Cash loan,136039.69,21.90,18
557,1062,3142,2026-03-15,Credit card,576588.73,26.49,36
558,1063,3086,2026-02-09,Cash loan,974373.20,19.69,24
559,1064,1169,2026-01-17,Micro loan,489998.99,34.01,9
560,1065,4769,2025-03-28,Micro loan,357210.33,48.68,6
561,1066,2430,2025-01-11,Credit card,842523.68,36.87,12
562,1067,4587,2024-03-03,Cash loan,2630149.25,20.12,12
563,1070,3679,2025-12-15,Cash loan,1079825.31,28.15,24
564,1071,761,2024-02-16,Micro loan,45409.09,42.97,3
565,1072,1307,2024-09-27,POS loan,898064.29,26.60,6
566,1073,3528,2025-11-12,Cash loan,308986.44,28.14,36
567,1074,1623,2025-03-11,Cash loan,1236834.97,30.03,18
568,1075,486,2026-03-18,POS loan,397954.68,19.10,6
569,1076,1391,2024-12-14,POS loan,465336.25,20.63,24
570,1077,658,2024-07-20,Cash loan,440010.80,32.17,36
571,1079,568,2025-05-28,POS loan,91801.29,22.74,6
572,1080,2027,2025-04-05,Credit card,671143.80,27.12,12
573,1081,2197,2025-07-30,Cash loan,595770.16,29.73,18
574,1082,1673,2024-08-07,Auto loan,9559306.14,12.11,60
575,1086,3136,2024-10-27,POS loan,824084.08,16.84,6
576,1092,4753,2025-08-23,Micro loan,569593.85,32.54,6
577,1093,68,2024-06-04,Credit card,1261538.56,24.08,24
578,1096,4437,2026-02-25,POS loan,290692.26,24.50,18
579,1097,1001,2025-08-08,Auto loan,9930667.93,17.71,36
580,1098,2859,2024-07-16,Credit card,518857.86,22.12,24
581,1100,123,2026-01-22,Credit card,472452.25,32.83,24
582,1101,1860,2025-08-03,Micro loan,295684.61,35.71,6
583,1102,3529,2025-10-16,POS loan,807556.54,15.62,12
584,1105,287,2025-09-08,POS loan,916875.74,22.70,24
585,1106,2512,2024-12-30,Micro loan,282695.24,29.91,3
586,1108,2026,2025-06-12,POS loan,726668.10,26.03,6
587,1109,4525,2025-10-30,Cash loan,535461.61,23.70,12
588,1111,4984,2024-11-26,Credit card,1043917.24,36.93,36
589,1112,4614,2025-01-28,Cash loan,1515080.17,27.78,36
590,1114,4007,2026-02-21,Cash loan,2810864.79,25.36,12
591,1115,646,2025-08-11,Credit card,169912.70,27.73,36
592,1118,3673,2025-02-20,POS loan,429400.62,18.04,12
593,1119,4730,2026-03-11,POS loan,809863.49,16.80,12
594,1120,4484,2024-03-31,Credit card,1319496.88,28.95,24
595,1123,1948,2025-03-23,Auto loan,8412755.70,22.24,36
596,1124,1762,2025-04-21,Cash loan,333817.27,18.52,12
597,1125,617,2025-07-01,Micro loan,231021.73,29.55,9
598,1126,1544,2024-12-26,Micro loan,491831.10,28.23,6
599,1128,891,2026-01-29,Micro loan,432004.80,33.76,6
600,1129,1398,2024-01-26,POS loan,462177.76,18.84,6
601,1132,3421,2024-11-16,POS loan,418111.22,20.54,12
602,1133,801,2026-03-08,POS loan,956822.41,24.47,18
603,1134,1443,2025-02-24,POS loan,867556.24,11.58,12
604,1135,155,2024-01-18,Credit card,1278004.22,23.48,36
605,1136,4952,2024-10-09,Cash loan,822081.33,19.18,24
606,1137,2443,2025-07-22,Credit card,820447.60,24.49,36
607,1138,853,2025-02-23,POS loan,941168.53,25.04,18
608,1142,1513,2025-07-27,Credit card,431053.17,31.44,36
609,1143,3829,2024-08-01,Cash loan,1538033.85,26.06,18
610,1145,641,2024-09-29,Credit card,1264335.16,30.66,36
611,1148,2503,2024-12-22,Cash loan,967858.89,30.96,24
612,1149,4298,2026-03-27,Auto loan,6490222.40,16.92,72
613,1150,663,2025-02-24,Cash loan,1528767.38,18.50,24
614,1151,1515,2026-01-12,POS loan,809990.43,27.93,18
615,1153,1322,2025-10-22,POS loan,219290.70,15.50,6
616,1154,2981,2024-12-24,Micro loan,188775.05,35.30,3
617,1155,4128,2025-07-02,Cash loan,845755.52,19.50,18
618,1157,2002,2025-05-31,Cash loan,2550727.60,18.32,36
619,1158,4269,2025-04-11,POS loan,349577.43,16.57,12
620,1159,2538,2025-09-14,Micro loan,465073.06,48.45,3
621,1160,2056,2025-07-03,POS loan,52800.60,25.91,18
622,1162,611,2024-06-28,Credit card,1309799.84,36.72,12
623,1165,1272,2026-03-31,Cash loan,1890352.73,29.23,36
624,1166,4235,2024-04-09,Cash loan,2270349.65,32.97,18
625,1168,4232,2026-01-16,Cash loan,3109658.90,25.88,36
626,1170,813,2025-12-04,Cash loan,1856499.42,28.27,36
627,1171,1305,2024-09-01,Micro loan,401041.69,41.08,9
628,1173,307,2024-04-02,Cash loan,412485.64,33.24,12
629,1174,4599,2024-01-01,Cash loan,1690007.10,22.41,18
630,1175,1299,2024-02-18,Micro loan,235704.46,30.67,3
631,1176,1050,2024-10-19,Credit card,728100.77,37.80,24
632,1177,3299,2024-07-18,Cash loan,1547988.93,21.03,12
633,1179,1065,2026-04-01,POS loan,901865.26,10.07,18
634,1180,3408,2026-02-16,Cash loan,2752148.29,26.75,18
635,1181,543,2025-12-27,Cash loan,1866134.73,28.57,36
636,1182,4769,2024-02-23,POS loan,1006090.19,16.21,24
637,1183,3383,2025-09-02,Credit card,1147614.95,34.37,24
638,1187,3711,2025-05-08,Auto loan,16514479.16,23.72,48
639,1190,4203,2025-12-20,Cash loan,1293496.06,22.79,12
640,1192,3092,2024-02-16,Cash loan,974937.69,21.80,18
641,1197,3590,2026-01-10,POS loan,315582.12,13.35,24
642,1199,254,2024-11-11,Cash loan,1039241.94,19.26,18
643,1200,1285,2025-04-01,Credit card,1655402.13,36.62,24
644,1208,2986,2025-01-16,Cash loan,1152868.79,31.06,12
645,1210,4059,2025-11-25,Auto loan,1748021.09,19.89,72
646,1215,3343,2026-04-05,Credit card,239803.44,26.79,12
647,1216,1587,2024-03-24,POS loan,879239.36,23.25,12
648,1217,1348,2024-11-02,Cash loan,1560956.89,28.15,36
649,1218,3794,2025-12-23,Credit card,1026039.09,23.72,24
650,1220,3171,2025-10-04,Micro loan,309468.85,28.53,6
651,1222,1561,2024-10-05,Auto loan,4921518.67,24.94,36
652,1223,3054,2024-07-27,Cash loan,2101053.52,32.83,12
653,1224,2542,2025-09-19,Auto loan,16715047.29,17.54,48
654,1225,3279,2025-01-24,Auto loan,9856404.42,20.96,36
655,1226,945,2025-06-14,POS loan,630265.70,25.26,12
656,1227,297,2024-10-30,Cash loan,2385525.11,23.26,12
657,1228,3433,2024-08-22,Micro loan,539977.45,31.23,9
658,1232,181,2025-09-12,Credit card,622557.08,30.10,24
659,1233,575,2025-12-04,Cash loan,2940313.76,29.40,18
660,1238,3622,2025-12-17,Cash loan,2852440.09,24.16,24
661,1239,431,2024-10-23,Cash loan,1646981.80,23.33,24
662,1241,1653,2026-02-09,Cash loan,613500.80,31.63,12
663,1242,4928,2025-02-03,POS loan,887037.41,10.11,6
664,1243,3455,2025-04-28,Cash loan,3137665.72,22.37,18
665,1245,2163,2025-11-22,Cash loan,794076.62,33.91,36
666,1246,2276,2024-11-03,Cash loan,2891157.97,26.55,36
667,1248,1930,2025-12-01,POS loan,820312.63,25.07,18
668,1250,4777,2025-02-11,Credit card,114394.32,28.07,12
669,1252,2434,2024-05-07,Credit card,574198.72,28.25,36
670,1253,313,2026-02-11,Auto loan,10003984.07,13.91,48
671,1254,434,2025-12-06,Cash loan,1328707.09,30.96,12
672,1255,2285,2024-07-11,POS loan,789111.71,24.35,6
673,1257,3375,2024-03-14,Cash loan,1428807.71,21.52,24
674,1258,1337,2025-07-18,POS loan,149953.94,16.07,12
675,1261,4579,2024-02-01,Cash loan,1664198.62,25.28,24
676,1263,4587,2025-11-07,Credit card,1006523.66,27.49,24
677,1264,3761,2024-01-04,Micro loan,399853.63,37.15,9
678,1266,4921,2025-10-12,Cash loan,1398308.58,25.01,12
679,1268,2495,2026-03-05,Credit card,816275.17,23.75,12
680,1269,754,2026-02-24,Micro loan,524386.29,42.53,6
681,1270,3304,2024-07-10,POS loan,808228.18,15.73,6
682,1272,4602,2025-02-10,Cash loan,1941867.31,33.90,18
683,1273,85,2024-07-22,Cash loan,1586667.04,20.73,12
684,1278,2757,2024-10-30,Cash loan,485028.64,29.35,18
685,1280,625,2025-12-19,Cash loan,2227453.99,31.55,36
686,1283,3157,2024-12-03,Cash loan,2453655.42,29.02,12
687,1284,4298,2025-03-18,Credit card,1209199.56,37.14,36
688,1285,653,2025-09-16,Cash loan,998604.47,25.18,18
689,1288,2187,2025-12-22,Micro loan,435159.62,43.86,3
690,1289,3419,2024-04-13,Credit card,389465.87,36.34,12
691,1290,4675,2026-02-04,Micro loan,280866.06,35.60,6
692,1293,3668,2025-02-09,Micro loan,105114.89,40.31,12
693,1294,1436,2025-08-13,Micro loan,335427.76,45.99,9
694,1295,3395,2024-10-25,Cash loan,952052.40,25.86,24
695,1297,2013,2025-11-24,Cash loan,1415285.99,25.47,24
696,1298,1152,2024-08-13,Cash loan,1814291.71,30.79,18
697,1299,2966,2024-10-20,POS loan,167067.56,13.10,12
698,1300,505,2024-08-16,Auto loan,9930995.67,13.99,36
699,1301,3370,2025-04-10,Credit card,921235.15,26.22,12
700,1302,425,2024-03-23,Micro loan,429123.77,46.30,9
701,1308,4152,2024-10-25,Micro loan,493035.39,42.59,3
702,1310,3795,2025-11-24,Cash loan,405396.06,21.00,24
703,1313,2583,2026-03-08,Cash loan,2492681.95,20.50,36
704,1314,1075,2024-03-11,POS loan,89783.40,20.42,24
705,1316,4849,2025-04-16,Cash loan,1623533.26,23.30,18
706,1317,1953,2026-03-26,Cash loan,539824.72,29.89,12
707,1321,1351,2026-03-18,Micro loan,203086.39,44.72,6
708,1322,2908,2024-02-19,Micro loan,482711.45,36.52,12
709,1325,1714,2024-07-16,Auto loan,4509631.05,13.89,48
710,1326,1165,2024-02-02,Micro loan,340850.29,34.09,3
711,1328,4137,2024-11-05,Credit card,754702.46,22.16,24
712,1330,1880,2025-09-06,Cash loan,2159657.44,26.57,24
713,1332,4420,2025-06-06,POS loan,878125.49,21.78,18
714,1335,4176,2024-09-07,Credit card,912474.27,36.21,12
715,1336,584,2025-07-28,Credit card,836253.46,31.57,12
716,1337,4822,2026-02-25,Credit card,565455.16,32.16,24
717,1339,1290,2025-11-26,Cash loan,2702457.88,20.07,36
718,1340,3832,2024-01-10,Micro loan,148915.30,36.29,9
719,1343,284,2025-05-20,POS loan,276011.87,19.35,6
720,1345,2356,2024-08-04,Credit card,1281066.25,33.76,12
721,1348,2203,2024-01-24,Credit card,585310.12,33.04,36
722,1353,3214,2025-03-10,Credit card,611488.43,25.17,24
723,1354,240,2025-05-19,Credit card,453860.49,35.47,12
724,1357,1580,2024-01-15,Credit card,203817.32,35.47,24
725,1359,2708,2024-06-15,Micro loan,69485.08,42.79,12
726,1362,4505,2025-01-24,Cash loan,1213213.78,19.17,36
727,1363,1927,2024-04-14,POS loan,314539.65,12.27,18
728,1367,3713,2025-06-26,Credit card,1047987.65,27.42,12
729,1368,2095,2024-05-12,Credit card,173282.38,36.10,24
730,1369,1319,2026-04-07,Credit card,1101309.95,27.63,24
731,1370,3858,2025-10-07,Micro loan,504491.57,39.02,6
732,1371,858,2025-11-12,Cash loan,359069.97,18.13,18
733,1373,4419,2025-10-13,POS loan,649335.30,14.11,6
734,1374,175,2024-08-20,Micro loan,219485.95,44.05,12
735,1375,3778,2026-01-23,POS loan,495909.48,11.88,6
736,1378,4424,2026-01-10,Micro loan,278667.94,38.40,3
737,1380,1586,2024-10-04,Micro loan,50608.57,43.74,6
738,1382,18,2024-02-02,Cash loan,2906337.32,33.70,18
739,1384,3557,2026-04-12,Cash loan,2810211.06,25.42,36
740,1386,3860,2026-04-23,Cash loan,2652642.76,29.40,36
741,1389,4458,2026-02-27,Micro loan,273596.38,35.78,6
742,1391,648,2024-04-24,Cash loan,1269303.87,24.17,24
743,1392,2479,2024-11-09,Auto loan,4850886.81,19.28,60
744,1394,1040,2024-04-05,Cash loan,1995329.13,24.15,18
745,1395,3316,2025-06-12,Cash loan,2443241.44,31.40,18
746,1397,1909,2025-01-16,Cash loan,1259920.99,31.58,18
747,1401,2517,2024-04-15,Cash loan,910812.04,24.81,12
748,1403,3823,2024-10-26,Micro loan,309708.65,31.13,6
749,1406,1812,2025-11-28,Micro loan,408978.44,36.04,6
750,1408,2042,2025-11-03,POS loan,89622.67,26.03,18
751,1410,629,2024-12-25,Credit card,1697219.87,33.80,12
752,1411,4997,2025-01-25,Auto loan,10995958.96,19.06,72
753,1414,750,2025-01-15,Credit card,1401941.34,23.49,24
754,1415,2823,2025-12-05,Credit card,1663699.60,31.34,12
755,1416,4138,2026-03-09,Cash loan,1566673.51,28.94,36
756,1417,4749,2025-12-03,Micro loan,37620.97,42.71,12
757,1418,4486,2026-01-31,Auto loan,2721762.55,18.83,48
758,1421,4277,2024-08-15,Cash loan,757684.68,32.27,36
759,1422,4649,2024-08-06,POS loan,660118.77,22.42,18
760,1425,2135,2024-04-11,Auto loan,8689789.93,22.28,36
761,1427,169,2025-10-01,POS loan,887587.45,12.41,6
762,1428,4938,2025-10-24,Cash loan,1378076.05,22.00,24
763,1429,2473,2025-06-25,POS loan,351891.92,17.68,12
764,1430,2750,2024-04-16,POS loan,336987.87,19.05,24
765,1434,788,2024-05-17,Credit card,1617714.52,24.56,36
766,1435,3809,2025-02-11,Micro loan,214799.08,46.28,12
767,1437,2067,2024-10-03,Micro loan,439135.72,47.61,12
768,1440,3377,2025-08-31,Cash loan,2030219.29,23.79,24
769,1442,4534,2024-11-04,POS loan,967028.69,23.40,24
770,1443,2680,2024-01-13,Credit card,658259.85,24.47,36
771,1444,3602,2024-09-30,Credit card,1559022.88,22.73,36
772,1446,4241,2024-11-09,Cash loan,2394540.87,19.28,18
773,1447,975,2024-07-10,POS loan,141787.82,16.11,12
774,1448,1925,2024-07-28,POS loan,494297.26,15.23,6
775,1451,2987,2026-04-16,Cash loan,526904.13,27.49,36
776,1452,2891,2024-11-20,POS loan,555704.85,10.64,12
777,1453,4741,2025-11-03,Cash loan,2763853.23,21.38,18
778,1454,3789,2024-08-21,Credit card,1298629.06,28.44,24
779,1456,1928,2026-04-11,Cash loan,1074065.69,22.59,24
780,1457,68,2025-12-01,Cash loan,1704118.54,26.31,36
781,1459,3156,2025-10-26,POS loan,706428.30,14.02,6
782,1460,4929,2024-01-15,Micro loan,125507.59,48.35,9
783,1461,2309,2024-10-12,POS loan,499516.88,14.78,18
784,1463,4407,2025-09-08,Auto loan,3761637.31,14.64,36
785,1465,3188,2024-11-30,Credit card,662994.84,23.61,24
786,1466,4629,2024-09-11,POS loan,441258.90,26.75,12
787,1468,4299,2024-01-15,Micro loan,253883.82,37.97,12
788,1469,3153,2024-11-30,POS loan,807972.50,24.29,18
789,1470,110,2025-07-26,Cash loan,2143320.69,31.74,12
790,1472,2027,2024-01-10,Cash loan,959664.64,21.74,18
791,1473,1260,2025-07-16,Micro loan,494963.75,36.77,12
792,1474,1313,2026-03-18,Auto loan,13913338.56,19.14,48
793,1475,419,2026-02-16,Micro loan,30686.56,32.03,6
794,1476,504,2025-07-19,Cash loan,3244412.88,19.64,18
795,1478,3101,2025-11-04,POS loan,217391.52,13.64,6
796,1484,1373,2025-12-30,Micro loan,204299.22,46.35,3
797,1486,2877,2025-09-22,Cash loan,2700927.71,20.09,36
798,1487,1882,2024-09-03,POS loan,1038286.45,14.98,6
799,1488,3732,2024-06-04,Micro loan,224719.42,33.30,6
800,1491,4548,2025-05-16,POS loan,77439.07,25.54,24
801,1494,4995,2024-11-04,Cash loan,2049719.60,29.58,18
802,1495,1285,2025-11-03,Cash loan,1696527.95,21.46,18
803,1496,4162,2025-10-01,Credit card,1443106.56,34.96,12
804,1499,4206,2024-10-19,POS loan,1106260.48,22.16,18
805,1504,4567,2025-10-16,Credit card,681864.10,25.67,12
806,1505,170,2024-03-29,Credit card,1075436.52,31.08,36
807,1506,1723,2026-03-01,Credit card,657616.61,31.10,12
808,1508,3061,2025-10-16,POS loan,92208.35,23.14,12
809,1509,4483,2024-10-06,POS loan,73974.60,26.76,18
810,1512,2404,2025-10-02,Credit card,1530248.91,35.47,36
811,1514,2826,2024-05-01,Credit card,170577.17,29.68,24
812,1517,1306,2024-10-21,Credit card,1112563.57,31.96,12
813,1521,466,2024-02-14,Auto loan,12126473.60,22.85,48
814,1522,2188,2025-10-21,POS loan,217292.82,10.22,24
815,1523,2164,2026-03-12,Cash loan,2446063.55,24.64,36
816,1524,1596,2024-01-21,Cash loan,2180211.57,31.89,12
817,1525,2821,2025-04-18,Cash loan,3128462.52,25.88,18
818,1527,3934,2025-01-28,POS loan,826531.89,16.72,18
819,1529,2653,2025-01-31,Micro loan,341219.94,40.16,6
820,1530,3492,2026-02-20,POS loan,854811.04,24.19,24
821,1532,1837,2024-02-26,Cash loan,760544.27,31.30,24
822,1534,1956,2024-10-29,POS loan,1018410.97,18.89,12
823,1535,4793,2024-09-29,Credit card,950159.83,26.99,36
824,1536,3729,2024-01-14,Cash loan,624134.05,25.86,12
825,1540,4838,2025-02-09,Credit card,431897.01,29.40,12
