client_id,birth_date,gender,city,registration_date,income,employment_type,credit_score
406,1964-07-28,male,Semey,2026-04-08,98488.00,retired,523
407,1963-04-21,female,Astana,2024-08-31,126868.00,retired,599
408,1994-06-06,male,Shymkent,2024-01-12,305393.00,retired,601
409,1997-04-23,female,Almaty,2025-01-30,293282.00,salaried,520
410,1991-07-06,male,Atyrau,2024-04-13,577108.00,salaried,699
411,1972-10-21,female,Karaganda,2024-10-28,653209.00,salaried,557
412,2007-05-04,female,Almaty,2025-07-14,573696.00,salaried,602
413,1964-02-11,male,Shymkent,2025-10-31,626186.00,self_employed,465
414,2001-07-06,male,Almaty,2025-11-07,379212.00,salaried,729
415,1996-04-04,female,Almaty,2025-01-04,634796.00,self_employed,528
416,2008-02-10,female,Taraz,2024-01-27,623660.00,self_employed,552
417,1999-11-10,male,Semey,2025-04-27,301119.00,salaried,677
418,1989-11-09,male,Almaty,2025-01-13,373862.00,salaried,709
419,2000-01-09,female,Astana,2024-06-03,1057740.00,salaried,657
420,1977-11-04,female,Almaty,2025-07-20,747750.00,salaried,731
421,2005-07-27,female,Astana,2025-05-02,270110.00,retired,673
422,1996-07-28,female,Karaganda,2024-05-03,1124195.00,salaried,784
423,1964-08-06,female,Pavlodar,2024-02-13,402182.00,salaried,618
424,1991-11-14,male,Almaty,2026-01-14,88765.00,student,512
425,1966-02-03,male,Astana,2024-01-13,521968.00,salaried,661
426,1975-10-19,female,Astana,2025-08-03,614574.00,salaried,596
427,1985-02-04,male,Astana,2025-02-24,479990.00,salaried,794
428,1997-11-16,male,Astana,2024-05-27,360564.00,salaried,661
429,1984-11-23,female,Astana,2024-02-20,1101653.00,salaried,689
430,1978-05-12,male,Almaty,2025-05-18,129444.00,student,539
431,1970-11-04,male,Semey,2024-10-02,495076.00,salaried,746
432,1979-10-21,male,Almaty,2026-02-16,1137803.00,salaried,728
433,1988-06-27,male,Almaty,2024-05-18,67201.00,student,539
434,1975-09-19,female,Almaty,2024-09-12,1053390.00,salaried,622
435,2007-01-12,male,Karaganda,2025-10-12,1043508.00,salaried,757
436,1966-11-01,male,Almaty,2025-08-23,647773.00,salaried,610
437,1986-06-06,male,Taraz,2024-01-29,1051230.00,salaried,566
438,1992-03-28,female,Astana,2025-11-24,314686.00,retired,543
439,1999-11-14,male,Astana,2024-05-15,178834.00,unemployed,304
440,1983-10-26,male,Almaty,2025-03-09,1024193.00,salaried,676
441,1968-06-15,male,Almaty,2025-08-21,890091.00,salaried,786
442,2003-09-22,male,Pavlodar,2025-12-01,197182.00,student,524
443,2003-02-11,male,Semey,2024-07-11,410334.00,self_employed,583
444,2001-04-02,male,Aktobe,2025-11-28,207295.00,student,586
445,2001-01-21,male,Astana,2025-02-01,1130965.00,salaried,734
446,1978-10-23,male,Semey,2025-11-18,139959.00,student,493
447,1993-05-28,male,Almaty,2024-04-09,705365.00,self_employed,542
448,1989-12-09,female,Karaganda,2024-08-15,311961.00,self_employed,621
449,1994-12-28,male,Almaty,2025-08-22,136852.00,student,570
450,1996-02-16,male,Almaty,2024-07-18,728502.00,self_employed,486
451,1988-11-13,female,Astana,2024-07-24,1093151.00,salaried,597
452,1994-10-15,male,Almaty,2024-12-06,47279.00,unemployed,341
453,1984-03-11,female,Shymkent,2025-08-13,466814.00,salaried,627
454,1976-08-26,male,Aktobe,2025-02-17,824328.00,salaried,742
455,1991-08-13,female,Almaty,2024-11-25,946151.00,salaried,711
456,1977-09-07,female,Almaty,2025-12-11,949238.00,salaried,647
457,1969-05-05,female,Almaty,2026-04-23,500984.00,salaried,605
458,2006-05-15,female,Karaganda,2024-12-16,474245.00,self_employed,672
459,1961-08-12,female,Karaganda,2024-08-21,1130947.00,salaried,726
460,1998-03-07,male,Karaganda,2025-12-29,297193.00,self_employed,513
461,1983-01-13,female,Atyrau,2025-11-08,740708.00,salaried,544
462,2003-01-02,male,Shymkent,2025-04-30,578724.00,salaried,583
463,1980-04-23,male,Shymkent,2025-09-29,621315.00,salaried,571
464,1984-03-14,male,Taraz,2024-04-26,933681.00,salaried,580
465,1975-08-07,female,Shymkent,2025-01-01,1993779.00,entrepreneur,767
466,1980-05-06,male,Almaty,2024-08-28,397782.00,salaried,766
467,2008-11-03,female,Atyrau,2024-04-02,225380.00,student,632
468,1975-02-24,male,Karaganda,2024-10-30,168909.00,unemployed,418
469,1997-01-04,male,Aktobe,2025-03-12,76170.00,unemployed,484
470,1978-02-28,female,Karaganda,2024-12-02,1073385.00,salaried,590
471,1994-08-20,female,Almaty,2024-04-26,1031445.00,entrepreneur,675
472,1992-08-09,female,Taraz,2024-04-25,621476.00,self_employed,665
473,2002-12-02,male,Semey,2026-04-01,77187.00,student,593
474,1986-08-06,female,Shymkent,2025-05-09,1532111.00,entrepreneur,514
475,1966-02-14,female,Astana,2025-12-22,866789.00,salaried,680
476,1969-09-25,female,Karaganda,2025-03-19,719730.00,entrepreneur,673
477,1982-04-16,female,Astana,2024-01-12,523572.00,self_employed,526
478,1983-03-17,female,Taraz,2026-02-08,277912.00,student,464
479,1989-04-11,male,Semey,2025-02-16,413524.00,salaried,801
480,1973-02-15,male,Astana,2024-11-19,212295.00,self_employed,705
481,2003-08-24,female,Shymkent,2026-04-25,612368.00,salaried,538
482,2004-10-20,male,Shymkent,2024-12-15,147412.00,unemployed,405
483,1993-01-27,male,Almaty,2026-01-03,767360.00,salaried,762
484,1990-02-25,male,Shymkent,2025-12-19,552390.00,salaried,669
485,2003-03-16,female,Almaty,2024-09-17,1763219.00,entrepreneur,709
486,1984-04-04,male,Kostanay,2024-04-20,659247.00,salaried,617
487,1977-01-21,female,Taraz,2025-05-25,592388.00,self_employed,684
488,2008-12-02,female,Astana,2025-12-09,793543.00,salaried,767
489,1985-12-27,male,Almaty,2025-03-04,809718.00,salaried,684
490,1962-12-25,male,Almaty,2026-04-04,539513.00,salaried,670
491,2002-07-20,male,Karaganda,2025-12-29,876866.00,entrepreneur,780
492,1978-09-21,male,Almaty,2025-11-19,929086.00,salaried,668
493,2002-12-21,female,Semey,2026-02-18,748843.00,salaried,685
494,1994-08-19,male,Astana,2025-03-08,557757.00,self_employed,723
495,1973-09-04,female,Almaty,2024-09-30,882812.00,salaried,548
496,1977-03-10,female,Shymkent,2026-02-10,245046.00,salaried,671
497,1987-06-27,female,Astana,2026-01-30,828340.00,self_employed,737
498,1983-07-08,female,Astana,2025-01-25,232485.00,student,527
499,1992-11-11,female,Pavlodar,2025-09-27,959794.00,salaried,648
500,1969-08-27,female,Almaty,2026-03-05,864012.00,self_employed,638
501,1979-04-10,female,Astana,2026-01-22,109521.00,retired,525
502,1988-07-02,male,Astana,2024-01-06,256384.00,self_employed,532
503,1995-12-05,male,Almaty,2025-05-17,156468.00,unemployed,326
504,1975-09-12,female,Almaty,2025-06-17,1351833.00,entrepreneur,612
505,2005-09-06,female,Astana,2024-08-06,276411.00,salaried,698
506,1982-06-12,male,Almaty,2025-07-28,252078.00,retired,701
507,1972-11-01,female,Almaty,2025-11-29,432023.00,salaried,644
508,1968-07-26,female,Pavlodar,2025-06-13,746479.00,salaried,664
509,1972-06-17,female,Aktobe,2024-11-24,225981.00,salaried,671
510,1988-02-06,female,Semey,2024-08-03,1368213.00,entrepreneur,503
511,1982-04-28,male,Shymkent,2025-10-24,103891.00,student,655
512,1973-02-24,female,Shymkent,2024-03-30,931690.00,salaried,689
513,2005-03-26,male,Almaty,2025-02-21,1041530.00,salaried,636
514,1992-11-13,female,Astana,2025-10-18,886004.00,salaried,580
515,1979-02-25,male,Karaganda,2025-05-29,1069455.00,salaried,557
516,2003-11-10,male,Shymkent,2025-02-08,1151705.00,salaried,744
517,1972-01-16,male,Almaty,2025-10-11,963028.00,salaried,720
518,2001-11-26,female,Taraz,2024-05-06,131691.00,self_employed,733
519,2006-10-20,female,Astana,2026-02-05,269261.00,salaried,676
520,1978-12-12,female,Almaty,2024-07-07,134362.00,unemployed,372
521,1999-05-07,male,Almaty,2025-10-22,714849.00,self_employed,477
522,1987-05-22,male,Almaty,2024-12-04,940835.00,salaried,817
523,1994-11-21,male,Almaty,2025-05-12,253199.00,salaried,619
524,1990-10-22,male,Almaty,2026-04-07,713024.00,self_employed,740
525,1995-07-06,male,Almaty,2025-01-03,412286.00,salaried,743
526,2002-12-11,male,Atyrau,2025-07-18,556167.00,salaried,676
527,2003-11-20,female,Almaty,2024-09-26,1046589.00,salaried,591
528,1978-11-03,male,Karaganda,2026-02-26,132953.00,unemployed,315
529,1985-01-18,female,Almaty,2025-01-09,141473.00,unemployed,541
530,1992-10-24,female,Taraz,2025-02-10,705465.00,salaried,781
531,1993-01-22,female,Almaty,2025-04-01,347386.00,retired,514
532,2001-10-19,male,Shymkent,2024-02-11,282916.00,retired,677
533,1999-08-08,male,Almaty,2025-02-01,224887.00,salaried,625
534,1989-08-02,male,Almaty,2026-01-29,228239.00,self_employed,716
535,1997-09-19,male,Almaty,2025-01-20,503041.00,self_employed,489
536,1962-04-17,male,Astana,2025-09-10,140448.00,student,629
537,2008-03-15,female,Almaty,2024-06-02,854734.00,salaried,663
538,2000-06-20,male,Karaganda,2026-01-07,421535.00,salaried,732
539,2003-11-16,female,Astana,2024-09-06,798700.00,self_employed,660
540,2006-10-19,female,Almaty,2024-06-19,161094.00,self_employed,525
541,1997-03-17,male,Pavlodar,2024-03-28,710982.00,self_employed,459
542,1999-10-16,female,Taraz,2026-03-24,1050699.00,salaried,730
543,1985-03-20,male,Shymkent,2025-09-02,939364.00,salaried,695
544,1985-04-13,male,Astana,2026-04-26,392177.00,salaried,787
545,2001-02-06,female,Astana,2024-04-05,160932.00,self_employed,722
546,1989-03-20,male,Astana,2025-01-14,1163286.00,salaried,740
547,1969-12-17,male,Astana,2025-08-26,216385.00,retired,625
548,1974-12-19,female,Almaty,2024-10-17,680318.00,salaried,639
549,1985-09-14,female,Almaty,2025-06-16,959769.00,salaried,523
550,2008-11-07,female,Shymkent,2025-03-12,559867.00,salaried,574
551,1983-05-09,male,Taraz,2026-02-12,563405.00,salaried,661
552,1999-09-26,male,Astana,2024-09-16,766252.00,salaried,804
553,1961-10-12,female,Aktobe,2025-04-02,324775.00,salaried,580
554,1975-03-04,female,Almaty,2024-06-13,534877.00,salaried,801
555,1992-11-01,female,Aktobe,2024-03-06,173645.00,student,602
556,1997-06-03,male,Shymkent,2025-12-29,1090213.00,entrepreneur,766
557,1963-01-25,female,Taraz,2025-11-03,580295.00,self_employed,455
558,1965-09-10,female,Almaty,2025-09-21,183837.00,student,644
559,2000-01-12,male,Almaty,2026-03-09,345092.00,salaried,564
560,1992-11-13,female,Astana,2025-07-16,196112.00,salaried,555
561,1996-09-19,female,Astana,2025-04-10,162484.00,retired,545
562,1965-10-01,female,Almaty,2025-05-30,291636.00,salaried,806
563,1996-02-26,male,Astana,2025-12-11,744032.00,salaried,814
564,1990-07-19,male,Astana,2025-08-23,536160.00,salaried,754
565,1970-08-04,female,Almaty,2026-03-30,1006965.00,salaried,632
566,1995-06-17,male,Astana,2024-04-05,802284.00,entrepreneur,627
567,1992-12-27,male,Astana,2024-12-28,307155.00,self_employed,693
568,1999-10-09,female,Almaty,2024-08-28,648810.00,entrepreneur,755
569,1978-05-07,female,Almaty,2026-03-08,269240.00,student,562
570,2003-02-22,female,Pavlodar,2025-05-08,186945.00,salaried,797
571,1993-06-16,male,Atyrau,2024-07-06,150606.00,unemployed,440
572,1962-09-09,male,Astana,2025-05-04,518951.00,entrepreneur,527
573,1965-01-17,female,Astana,2025-12-16,45822.00,unemployed,534
574,1988-06-23,male,Almaty,2025-01-05,517859.00,self_employed,501
575,1984-05-06,male,Astana,2024-07-07,674241.00,salaried,695
576,1988-04-14,male,Karaganda,2025-04-06,1075825.00,salaried,725
577,2000-03-19,female,Shymkent,2025-07-22,238957.00,student,518
578,1991-07-07,female,Almaty,2024-06-29,129203.00,retired,672
579,1991-03-28,male,Shymkent,2024-09-13,511064.00,salaried,769
580,1986-10-02,male,Astana,2025-05-02,182952.00,self_employed,560
581,1971-02-15,male,Karaganda,2024-12-18,557808.00,salaried,806
582,2008-02-12,female,Taraz,2026-03-10,142155.00,retired,705
583,1996-06-22,male,Astana,2025-09-20,1187280.00,entrepreneur,540
584,1996-11-05,male,Taraz,2024-03-14,473777.00,self_employed,665
585,2005-06-08,male,Almaty,2024-10-04,864943.00,self_employed,586
586,1968-06-24,female,Shymkent,2024-01-24,198524.00,retired,515
587,2002-04-22,female,Almaty,2024-06-19,1822318.00,entrepreneur,540
588,1992-02-03,male,Kostanay,2025-06-20,236440.00,salaried,533
589,1976-02-04,male,Almaty,2024-08-22,866641.00,salaried,719
590,1998-05-15,female,Shymkent,2024-02-05,1059249.00,salaried,607
591,1982-06-28,male,Astana,2024-05-18,231710.00,retired,569
592,1963-12-18,male,Almaty,2025-06-20,781701.00,self_employed,738
593,1983-09-10,male,Atyrau,2024-11-11,418161.00,salaried,565
594,1993-05-05,male,Almaty,2024-10-20,1034987.00,salaried,589
595,1989-01-23,female,Kostanay,2026-02-23,215060.00,retired,583
596,1991-05-20,male,Almaty,2025-07-28,571794.00,salaried,616
597,1991-04-06,male,Karaganda,2024-03-22,516737.00,self_employed,562
598,1991-04-17,male,Aktobe,2025-10-26,179474.00,unemployed,439
599,1978-05-14,female,Almaty,2025-10-14,323260.00,salaried,668
600,1990-08-09,female,Karaganda,2024-02-20,516219.00,salaried,529
601,1963-01-06,female,Semey,2024-08-26,311113.00,salaried,744
602,2004-01-16,male,Almaty,2025-04-19,1003892.00,salaried,775
603,1981-01-11,male,Almaty,2026-03-05,556368.00,entrepreneur,528
604,1992-09-16,female,Almaty,2024-05-04,65556.00,unemployed,495
605,1962-12-08,female,Astana,2025-04-16,154792.00,retired,447
606,1978-02-17,male,Shymkent,2024-06-11,588024.00,salaried,679
607,1984-01-24,male,Kostanay,2024-07-22,445617.00,salaried,766
608,1993-01-28,male,Shymkent,2024-01-16,151857.00,retired,652
609,2000-05-19,male,Almaty,2025-12-05,52340.00,student,401
610,1985-06-25,female,Almaty,2024-03-02,275841.00,salaried,693
611,1994-03-23,male,Astana,2025-07-25,691540.00,salaried,639
612,1975-06-26,male,Atyrau,2026-01-11,294780.00,entrepreneur,693
613,2002-01-16,female,Karaganda,2025-08-03,689097.00,self_employed,700
614,2000-06-11,female,Karaganda,2024-03-11,1051733.00,salaried,803
615,1987-08-10,male,Aktobe,2026-01-21,656136.00,salaried,520
616,2000-01-20,female,Taraz,2025-11-05,750771.00,entrepreneur,664
617,1963-07-07,male,Astana,2024-11-26,758255.00,salaried,598
618,1992-06-04,female,Almaty,2024-02-02,165903.00,self_employed,516
619,1999-08-07,male,Almaty,2024-02-20,527475.00,self_employed,700
620,1993-10-23,female,Almaty,2025-04-24,144719.00,retired,681
621,1974-01-12,female,Astana,2026-04-23,199039.00,retired,618
622,1984-09-02,female,Karaganda,2024-04-13,70430.00,student,490
623,1979-09-13,female,Almaty,2025-07-25,440846.00,salaried,811
624,1977-07-24,male,Almaty,2024-04-16,495351.00,self_employed,684
625,2000-03-18,male,Astana,2024-12-26,345860.00,salaried,793
626,1967-09-11,male,Taraz,2025-09-15,844001.00,salaried,740
627,1998-09-07,male,Astana,2025-04-03,386431.00,self_employed,634
628,1963-01-24,female,Almaty,2024-11-05,197094.00,salaried,785
629,2008-04-07,female,Taraz,2024-04-06,1041866.00,salaried,661
630,2007-06-05,female,Almaty,2024-09-19,790434.00,salaried,647
631,1973-02-19,male,Astana,2024-06-26,20237.00,unemployed,466
632,1989-12-23,female,Astana,2026-01-18,156036.00,unemployed,453
633,1973-07-03,male,Aktobe,2025-03-02,87658.00,unemployed,478
634,1965-02-28,male,Aktobe,2024-02-25,1513118.00,entrepreneur,505
635,1995-01-11,female,Astana,2024-02-21,706806.00,salaried,633
636,1982-07-15,male,Karaganda,2024-10-23,214458.00,self_employed,563
637,1975-03-05,male,Almaty,2024-09-25,961519.00,salaried,545
638,2004-09-14,female,Aktobe,2025-05-14,321422.00,salaried,766
639,1992-10-07,female,Astana,2024-03-14,227428.00,retired,556
640,1997-07-11,male,Shymkent,2025-01-09,237996.00,self_employed,661
641,1994-06-12,male,Shymkent,2025-09-23,499625.00,salaried,606
642,1972-08-20,female,Almaty,2025-12-02,1037915.00,salaried,639
643,1993-12-28,male,Almaty,2024-01-15,759709.00,entrepreneur,575
644,1994-02-10,female,Astana,2024-07-27,399162.00,salaried,795
645,1987-05-18,male,Astana,2025-08-19,546427.00,entrepreneur,509
646,1967-09-02,female,Almaty,2025-04-21,390445.00,salaried,658
647,1983-01-03,female,Astana,2024-01-20,1073473.00,salaried,704
648,1996-11-13,male,Almaty,2025-05-11,924162.00,salaried,570
649,1969-09-03,female,Almaty,2024-02-10,660233.00,salaried,807
650,1998-09-10,male,Almaty,2025-12-01,344631.00,salaried,529
651,1994-11-10,female,Almaty,2025-10-02,221400.00,retired,571
652,1997-07-27,female,Semey,2024-06-04,338805.00,retired,573
653,1994-07-22,male,Almaty,2024-09-03,1342024.00,entrepreneur,616
654,1986-07-10,female,Atyrau,2025-10-30,748573.00,salaried,587
655,2002-09-22,female,Aktobe,2025-03-16,81002.00,unemployed,568
656,1961-03-21,female,Kostanay,2024-07-07,83229.00,unemployed,334
657,1995-03-24,male,Almaty,2025-03-29,614152.00,salaried,730
658,1978-11-24,female,Almaty,2024-01-27,473915.00,entrepreneur,567
659,1976-10-20,female,Almaty,2025-12-04,362128.00,self_employed,568
660,2007-02-23,male,Aktobe,2024-07-07,1067240.00,salaried,760
661,1970-08-16,female,Almaty,2024-10-03,213795.00,salaried,729
662,1964-04-24,female,Shymkent,2025-03-25,394498.00,salaried,553
663,1969-08-23,male,Almaty,2026-03-05,438771.00,salaried,738
664,2006-12-27,female,Astana,2025-06-17,821209.00,salaried,812
665,2003-08-27,male,Atyrau,2026-01-22,64414.00,unemployed,565
666,2007-07-17,male,Aktobe,2025-02-11,139768.00,retired,579
667,1968-05-15,female,Almaty,2025-04-19,1143675.00,salaried,547
668,1972-08-03,female,Karaganda,2025-02-06,996558.00,salaried,819
669,1991-08-01,male,Almaty,2024-04-02,867251.00,self_employed,553
670,1997-12-21,female,Atyrau,2024-04-26,238317.00,student,443
671,1980-11-12,female,Almaty,2025-01-22,1774364.00,entrepreneur,761
672,1986-01-25,female,Almaty,2024-05-28,1093629.00,salaried,596
673,2000-12-02,male,Astana,2025-10-03,985967.00,salaried,748
674,2000-03-07,male,Almaty,2025-05-25,275601.00,entrepreneur,734
675,1987-01-20,male,Atyrau,2025-02-23,797466.00,salaried,763
676,1990-10-20,female,Almaty,2024-02-20,72905.00,unemployed,617
677,2000-01-21,male,Astana,2024-12-05,214007.00,salaried,815
678,1966-01-04,female,Astana,2025-04-11,884737.00,salaried,665
679,1977-06-02,female,Almaty,2026-02-15,566473.00,salaried,714
680,1991-09-03,male,Almaty,2025-06-23,908361.00,salaried,660
681,1991-04-23,female,Almaty,2025-05-10,779121.00,salaried,790
682,1979-10-26,male,Semey,2025-06-22,818419.00,salaried,682
683,1986-10-12,male,Kostanay,2025-05-19,640509.00,self_employed,716
684,1973-10-08,female,Karaganda,2025-04-21,90414.00,retired,490
685,1984-02-24,female,Taraz,2024-12-07,158693.00,student,591
686,1994-11-07,female,Almaty,2024-11-11,475307.00,salaried,650
687,1996-09-11,male,Aktobe,2026-01-11,529472.00,salaried,694
688,1986-01-27,male,Almaty,2026-03-27,534352.00,salaried,765
689,2007-03-16,male,Almaty,2025-04-18,1087253.00,salaried,794
690,1975-07-24,female,Almaty,2024-08-01,772385.00,salaried,681
691,1985-06-26,male,Kostanay,2024-02-01,67357.00,student,456
692,1994-07-21,female,Astana,2025-09-01,815111.00,salaried,719
693,2003-05-23,female,Taraz,2025-05-23,819371.00,entrepreneur,711
694,1969-06-15,female,Taraz,2024-04-24,730607.00,salaried,674
695,1993-01-25,male,Almaty,2025-05-27,710573.00,salaried,532
696,2001-06-16,female,Karaganda,2026-02-26,993205.00,salaried,687
697,1969-09-22,male,Semey,2025-12-31,218328.00,salaried,755
698,1970-02-01,male,Almaty,2025-04-23,1069322.00,salaried,564
