application_id,client_id,application_date,product_name,requested_amount,status
533,4916,2026-04-23,Micro loan,329337.00,approved
534,2953,2024-02-17,Cash loan,2171428.00,rejected
535,3262,2026-04-01,Cash loan,1638504.00,rejected
536,4062,2026-03-10,POS loan,1152059.00,approved
537,2279,2025-05-17,Cash loan,1357651.00,approved
538,530,2025-08-23,Cash loan,959688.00,rejected
539,3509,2025-08-18,POS loan,1037205.00,pending
540,2811,2025-09-13,Cash loan,301309.00,approved
541,4968,2024-03-16,POS loan,1049150.00,rejected
542,3936,2025-10-01,POS loan,486542.00,approved
543,378,2024-01-22,Credit card,512460.00,approved
544,2523,2026-04-24,Auto loan,2308410.00,approved
545,3935,2024-11-02,Cash loan,1962761.00,approved
546,1439,2026-02-15,Auto loan,12460892.00,approved
547,4524,2024-01-04,Cash loan,1741045.00,approved
548,2888,2025-09-17,Credit card,347429.00,pending
549,1430,2025-08-09,Micro loan,470957.00,rejected
550,323,2024-09-10,Cash loan,598701.00,approved
551,4533,2025-04-18,Micro loan,129019.00,approved
552,2927,2025-08-27,POS loan,222195.00,approved
553,226,2026-04-09,Cash loan,1116737.00,pending
554,488,2025-01-11,Credit card,906924.00,rejected
555,3545,2025-10-23,Credit card,423345.00,approved
556,2377,2026-04-26,Cash loan,2983943.00,approved
557,3946,2024-12-31,Micro loan,330933.00,pending
558,4341,2025-05-27,Cash loan,1166432.00,approved
559,3927,2024-09-04,Cash loan,2456418.00,rejected
560,2659,2024-02-24,Auto loan,2163219.00,pending
561,1469,2025-04-04,POS loan,336558.00,approved
562,650,2025-04-09,Credit card,1807126.00,approved
563,1298,2025-01-01,Cash loan,1534147.00,rejected
564,1294,2025-03-10,POS loan,355533.00,approved
565,2501,2025-11-22,Auto loan,10573604.00,rejected
566,3817,2024-05-27,POS loan,1017556.00,pending
567,3993,2025-08-26,Micro loan,564983.00,rejected
568,4314,2025-08-06,Micro loan,113108.00,pending
569,4314,2025-03-22,POS loan,1112051.00,rejected
570,2107,2025-05-24,Auto loan,8434899.00,rejected
571,684,2024-02-23,Cash loan,2008552.00,rejected
572,1355,2025-09-03,POS loan,848801.00,approved
573,2308,2024-04-12,Auto loan,10155018.00,approved
574,4209,2024-02-21,Cash loan,1348149.00,approved
575,635,2025-12-22,Micro loan,512546.00,rejected
576,4644,2024-03-11,Cash loan,3403067.00,pending
577,2043,2026-03-16,Credit card,1057121.00,approved
578,1475,2025-03-08,POS loan,1159621.00,rejected
579,2385,2025-09-27,POS loan,799951.00,approved
580,647,2025-08-19,Cash loan,1026719.00,rejected
581,651,2024-02-01,Micro loan,369004.00,rejected
582,3026,2025-02-09,POS loan,522379.00,pending
583,751,2026-04-12,Cash loan,391326.00,approved
584,538,2025-11-11,Credit card,677203.00,approved
585,756,2025-04-06,POS loan,108235.00,rejected
586,1911,2024-01-07,Cash loan,584755.00,approved
587,3648,2024-08-06,POS loan,545029.00,approved
588,3941,2026-04-10,Credit card,192880.00,approved
589,47,2024-04-10,Credit card,706967.00,pending
590,3390,2024-06-09,Cash loan,2463593.00,approved
591,1295,2024-06-12,Micro loan,303759.00,approved
592,1,2025-03-01,Cash loan,2348730.00,approved
593,2212,2025-12-10,Credit card,944858.00,approved
594,2565,2024-03-28,Micro loan,314002.00,approved
595,4445,2026-01-09,Cash loan,1310761.00,rejected
596,684,2024-03-06,Micro loan,62441.00,pending
597,267,2024-11-06,POS loan,223865.00,pending
598,1986,2024-03-12,Auto loan,11599496.00,rejected
599,3330,2024-02-29,Micro loan,188442.00,approved
600,4919,2026-03-10,Cash loan,3097684.00,approved
601,4051,2025-05-11,Credit card,974804.00,approved
602,2682,2024-09-19,Micro loan,378428.00,approved
603,2596,2025-04-28,POS loan,623287.00,approved
604,2537,2025-02-14,Micro loan,89660.00,approved
605,2159,2025-11-09,Auto loan,10392508.00,rejected
606,899,2026-03-10,Auto loan,10254835.00,approved
607,2113,2024-04-18,Auto loan,4673620.00,approved
608,4088,2024-04-21,Auto loan,7034998.00,rejected
609,796,2025-01-26,Cash loan,2483453.00,approved
610,620,2025-08-04,POS loan,742728.00,approved
611,4015,2024-02-13,Credit card,941992.00,approved
612,4493,2025-01-25,Micro loan,371939.00,pending
613,2152,2024-10-04,Auto loan,3533580.00,rejected
614,2286,2026-02-03,Cash loan,1242938.00,pending
615,3313,2025-05-20,Auto loan,2315114.00,approved
616,497,2025-12-17,POS loan,141492.00,approved
617,1015,2024-08-20,POS loan,1123317.00,pending
618,1449,2025-02-24,POS loan,981649.00,approved
619,1172,2024-09-17,Cash loan,3193467.00,approved
620,4137,2024-04-29,Cash loan,173395.00,approved
621,3131,2025-11-06,Credit card,1020940.00,rejected
622,362,2025-03-15,Credit card,1990947.00,approved
623,3490,2025-01-03,Credit card,423300.00,rejected
624,1849,2025-09-02,Auto loan,15200487.00,rejected
625,3368,2026-01-24,Cash loan,348690.00,approved
626,996,2025-04-15,Auto loan,7409746.00,approved
627,4050,2025-03-18,Cash loan,3034891.00,approved
628,3746,2024-12-22,Auto loan,3860290.00,rejected
629,4399,2024-01-07,Cash loan,2032309.00,pending
630,4536,2024-09-13,Cash loan,1340965.00,rejected
631,2971,2025-04-12,POS loan,1160387.00,approved
632,3959,2025-05-08,Auto loan,9272396.00,approved
633,1076,2025-12-05,Cash loan,3195599.00,approved
634,1449,2025-07-20,Auto loan,7022979.00,approved
635,962,2024-09-22,Cash loan,2813763.00,rejected
636,1238,2024-04-23,POS loan,998909.00,pending
637,2979,2025-09-29,POS loan,515668.00,approved
638,3800,2024-10-14,Auto loan,2912429.00,rejected
639,4721,2024-04-14,Cash loan,3381123.00,approved
640,4858,2025-08-21,Micro loan,330495.00,approved
641,3204,2025-08-28,Auto loan,10949043.00,pending
642,4420,2024-01-30,Cash loan,2965103.00,pending
643,2804,2026-02-12,POS loan,320642.00,approved
644,1771,2025-02-28,Cash loan,211058.00,rejected
645,4422,2024-02-09,Cash loan,2208938.00,pending
646,316,2026-03-22,Cash loan,1842115.00,approved
647,1380,2026-01-04,Cash loan,2892112.00,approved
648,1974,2025-04-13,Cash loan,1708861.00,rejected
649,2882,2025-09-29,Cash loan,666946.00,approved
650,3104,2026-02-10,Cash loan,3108167.00,rejected
651,4691,2025-02-19,Micro loan,394086.00,rejected
652,3249,2026-02-03,Cash loan,377963.00,approved
653,2948,2024-09-06,Micro loan,423967.00,approved
654,1541,2024-05-27,Micro loan,185369.00,approved
655,2261,2025-01-03,Cash loan,2455104.00,rejected
656,161,2025-01-31,Credit card,138464.00,approved
657,4581,2026-03-30,Micro loan,244228.00,pending
658,4579,2025-05-24,Micro loan,591844.00,rejected
659,2356,2024-04-30,Auto loan,2853853.00,pending
660,3581,2025-02-02,POS loan,664199.00,rejected
661,1974,2025-12-29,Auto loan,15255134.00,approved
662,224,2026-02-13,Cash loan,1956047.00,approved
663,2566,2025-10-27,Auto loan,2022009.00,pending
664,4991,2025-12-14,Micro loan,550616.00,rejected
665,3145,2024-10-09,Credit card,1880733.00,rejected
666,3853,2025-01-16,Credit card,111145.00,approved
667,3830,2025-09-17,Micro loan,360176.00,pending
668,1988,2024-02-29,Cash loan,211892.00,approved
669,4340,2025-08-13,Cash loan,2060275.00,approved
670,3018,2024-04-26,Micro loan,34595.00,rejected
671,392,2024-11-24,Micro loan,82358.00,rejected
672,969,2025-09-30,Credit card,787388.00,pending
673,2691,2024-11-01,POS loan,1186899.00,approved
674,2,2025-07-08,Cash loan,2183041.00,approved
675,3136,2024-06-12,POS loan,1101456.00,approved
676,22,2025-03-31,Cash loan,1470089.00,rejected
677,108,2025-01-14,Credit card,1224585.00,approved
678,2619,2025-01-13,Micro loan,152752.00,approved
679,1287,2024-09-15,POS loan,242667.00,rejected
680,4530,2025-06-06,POS loan,774621.00,approved
681,2961,2024-05-05,Cash loan,2760375.00,approved
682,987,2025-06-27,Credit card,284115.00,approved
683,2940,2026-02-05,Cash loan,1364222.00,approved
684,181,2025-12-31,Micro loan,33398.00,approved
685,342,2024-10-08,Auto loan,8269340.00,approved
686,3505,2025-08-17,Credit card,1857116.00,approved
687,1262,2025-04-29,POS loan,354924.00,rejected
688,3135,2025-07-29,Credit card,1324559.00,approved
689,1853,2025-06-07,POS loan,475857.00,approved
690,1236,2025-11-21,POS loan,477095.00,approved
691,3076,2024-02-22,POS loan,466693.00,approved
692,372,2025-03-25,Cash loan,1415293.00,pending
693,1009,2024-07-27,POS loan,673016.00,rejected
694,1122,2025-10-22,Cash loan,441581.00,approved
695,3525,2025-02-02,Credit card,1923754.00,approved
696,2437,2024-07-31,Micro loan,396943.00,rejected
697,1598,2024-03-27,Credit card,1989801.00,approved
698,2582,2025-12-10,Micro loan,323547.00,rejected
699,3447,2025-07-19,Auto loan,8176698.00,approved
700,4449,2025-08-20,Cash loan,606604.00,pending
701,3126,2025-12-19,Cash loan,2889247.00,pending
702,884,2025-06-30,POS loan,1054374.00,pending
703,1870,2024-09-02,Micro loan,78620.00,approved
704,65,2024-10-14,Cash loan,1031605.00,approved
705,1819,2025-12-09,POS loan,551883.00,approved
706,4670,2025-01-30,Cash loan,758911.00,approved
707,1258,2025-05-22,Cash loan,174191.00,approved
708,2543,2024-09-08,Auto loan,11164881.00,rejected
709,3110,2025-03-15,POS loan,1030003.00,approved
710,4094,2025-10-29,Cash loan,329618.00,pending
711,3802,2024-11-18,POS loan,1111661.00,approved
712,3495,2024-07-26,POS loan,110699.00,approved
713,3978,2024-07-17,Credit card,1868182.00,rejected
714,4308,2024-05-30,Cash loan,331033.00,approved
715,243,2024-04-05,Credit card,1318002.00,approved
716,2414,2025-04-20,POS loan,1028767.00,approved
717,4290,2025-12-10,Micro loan,175341.00,approved
718,4616,2025-06-03,Credit card,1937656.00,rejected
719,3392,2024-07-11,POS loan,1156041.00,rejected
720,1425,2025-06-01,Credit card,242650.00,rejected
721,4461,2025-08-10,POS loan,78881.00,approved
722,3269,2026-03-22,POS loan,1148025.00,approved
723,1308,2025-05-13,Credit card,753426.00,approved
724,1339,2025-01-13,Cash loan,2968507.00,approved
725,2643,2025-05-30,Micro loan,472802.00,approved
726,616,2025-11-24,POS loan,331363.00,approved
727,2339,2024-04-13,Credit card,1378516.00,approved
728,4953,2025-03-29,Cash loan,667204.00,approved
729,511,2025-06-27,Cash loan,2493628.00,rejected
730,4474,2024-12-20,Micro loan,301034.00,approved
731,4348,2025-04-11,Credit card,193377.00,pending
732,2226,2025-06-30,Cash loan,1219454.00,approved
733,2608,2025-07-06,POS loan,1010221.00,rejected
734,1110,2025-01-31,Cash loan,569257.00,approved
735,4132,2025-12-05,Cash loan,3099571.00,approved
736,3400,2024-10-31,Cash loan,2834223.00,approved
737,4735,2025-05-02,Credit card,736889.00,approved
738,200,2025-06-27,POS loan,68065.00,approved
739,1734,2025-03-31,Credit card,1447242.00,rejected
740,1976,2025-03-25,Cash loan,1904344.00,approved
741,4309,2025-06-24,POS loan,652577.00,pending
742,658,2024-12-07,Auto loan,7369264.00,rejected
743,807,2024-08-28,Credit card,1021926.00,approved
744,638,2024-10-17,Micro loan,155243.00,approved
745,2771,2025-02-01,Micro loan,313220.00,approved
746,4934,2024-10-09,Micro loan,294273.00,approved
747,912,2025-05-23,Micro loan,196775.00,approved
748,320,2024-12-26,Credit card,1393231.00,approved
749,3562,2024-05-18,Cash loan,1445653.00,rejected
750,3609,2025-06-17,Cash loan,1831804.00,approved
751,112,2026-02-21,Cash loan,2004796.00,approved
752,3329,2025-01-30,Cash loan,2666157.00,approved
753,3980,2025-06-07,Credit card,1866849.00,approved
754,1026,2024-11-19,Micro loan,345305.00,approved
755,2737,2025-07-29,Auto loan,8742773.00,approved
756,4999,2024-07-01,Credit card,214991.00,pending
757,1328,2024-05-18,Micro loan,470426.00,approved
758,2223,2024-02-14,POS loan,99222.00,approved
759,2129,2024-04-16,Cash loan,836359.00,approved
760,1912,2025-07-24,POS loan,1177316.00,approved
761,1939,2025-09-22,Cash loan,1000976.00,rejected
762,4963,2025-06-21,POS loan,375342.00,rejected
763,2072,2025-03-09,Credit card,1651138.00,approved
764,4613,2025-02-26,Micro loan,121096.00,approved
765,2953,2025-02-15,POS loan,613473.00,rejected
766,425,2025-07-26,Micro loan,240523.00,approved
767,649,2025-12-23,Cash loan,3388103.00,approved
768,3363,2024-05-29,POS loan,816786.00,approved
769,3267,2024-02-02,Cash loan,473587.00,approved
770,3506,2025-02-26,Micro loan,439323.00,rejected
771,298,2025-08-22,Auto loan,3266160.00,approved
772,298,2025-08-03,Micro loan,117647.00,approved
773,4894,2024-04-18,POS loan,795784.00,approved
774,4857,2024-11-26,Cash loan,1454352.00,pending
775,2037,2024-02-09,Cash loan,2140492.00,rejected
776,2202,2025-02-13,Cash loan,3233623.00,approved
777,2443,2026-02-16,Credit card,427723.00,approved
778,35,2025-10-24,Cash loan,3145082.00,approved
779,4505,2025-08-07,POS loan,1009969.00,approved
780,1618,2024-02-27,POS loan,465854.00,approved
781,3373,2025-02-10,POS loan,888574.00,rejected
782,869,2024-02-16,Auto loan,2991834.00,rejected
783,3310,2026-02-08,Micro loan,153674.00,pending
784,764,2024-08-06,Credit card,630217.00,approved
785,1203,2025-01-01,Cash loan,244149.00,rejected
786,1443,2024-05-31,Micro loan,470954.00,rejected
787,2108,2024-09-08,Cash loan,2563018.00,rejected
788,3391,2024-12-12,Cash loan,1957979.00,pending
789,2918,2024-03-03,Micro loan,231812.00,approved
790,4017,2025-11-19,Micro loan,113395.00,approved
791,3369,2024-01-16,Cash loan,1718705.00,rejected
792,2887,2024-07-15,Auto loan,17153493.00,pending
793,4404,2026-01-08,POS loan,803192.00,rejected
794,4596,2025-05-20,Micro loan,226392.00,approved
795,572,2025-11-20,POS loan,727689.00,approved
796,4337,2026-01-25,Auto loan,17383307.00,approved
797,1872,2024-02-20,Micro loan,133777.00,approved
798,2243,2026-01-16,Cash loan,2913494.00,approved
799,1097,2025-09-09,Micro loan,510231.00,rejected
800,2416,2025-10-20,Auto loan,5812848.00,approved
801,1192,2025-08-30,Auto loan,7788994.00,approved
802,4304,2025-03-14,Micro loan,553120.00,rejected
803,2314,2025-12-25,Cash loan,2131590.00,rejected
804,1061,2024-09-25,Credit card,1703310.00,approved
805,2245,2025-09-27,POS loan,1119410.00,approved
806,2424,2024-04-15,Credit card,121333.00,approved
807,611,2024-01-23,Cash loan,2550424.00,approved
808,2389,2024-10-25,Micro loan,562531.00,approved
809,4669,2024-09-10,Cash loan,2817807.00,approved
810,993,2024-05-11,POS loan,938502.00,approved
811,2857,2025-09-10,POS loan,155513.00,pending
812,1475,2024-10-18,POS loan,199818.00,approved
813,2980,2025-04-25,Credit card,1290922.00,approved
814,4332,2026-01-31,Cash loan,1259389.00,rejected
815,2874,2025-01-22,POS loan,295317.00,approved
816,1827,2024-10-20,Cash loan,1262490.00,rejected
817,3829,2025-12-09,Cash loan,3388725.00,approved
818,1774,2024-03-13,Micro loan,280966.00,approved
819,5000,2025-10-26,Cash loan,1503410.00,rejected
820,4423,2026-02-06,Auto loan,17374307.00,approved
821,2672,2025-09-26,Cash loan,2132160.00,approved
822,1012,2024-06-08,Credit card,253772.00,approved
823,585,2024-07-05,POS loan,369162.00,approved
824,4186,2024-03-21,Cash loan,1251322.00,rejected
825,4536,2025-06-01,Credit card,1708966.00,approved
826,3734,2024-02-23,POS loan,825782.00,rejected
827,3637,2024-01-26,Credit card,1453322.00,approved
828,3295,2024-05-13,POS loan,505738.00,approved
829,3316,2024-07-02,Micro loan,241977.00,approved
830,2742,2025-04-08,Cash loan,3375397.00,approved
831,4304,2024-02-23,Cash loan,2209775.00,approved
832,4206,2025-09-28,Micro loan,283353.00,approved
833,4237,2025-05-25,POS loan,739567.00,approved
834,1564,2025-09-27,Credit card,1011544.00,pending
835,1599,2025-02-02,Credit card,328246.00,rejected
836,2463,2025-01-05,Cash loan,601430.00,pending
837,4803,2025-07-12,Credit card,1163133.00,rejected
838,3706,2026-01-05,Micro loan,191073.00,approved
839,3275,2026-04-07,Cash loan,2686273.00,approved
840,3436,2026-04-02,Micro loan,139743.00,rejected
841,4730,2024-11-17,Cash loan,1341434.00,approved
842,4452,2026-01-28,Micro loan,133660.00,approved
843,2716,2026-01-22,Cash loan,1008904.00,approved
844,3654,2025-08-10,Micro loan,268781.00,approved
845,1747,2025-10-18,Cash loan,2226615.00,approved
846,3137,2024-03-06,Credit card,987139.00,rejected
847,3808,2025-01-23,POS loan,156089.00,approved
848,168,2026-04-01,Cash loan,331767.00,approved
849,4329,2025-03-10,Cash loan,2711905.00,pending
850,2923,2026-04-16,Micro loan,516607.00,approved
851,41,2024-12-25,Cash loan,675279.00,rejected
852,1863,2025-06-09,Micro loan,86001.00,rejected
853,3456,2024-07-16,Cash loan,3086754.00,approved
854,1768,2025-05-22,Micro loan,431684.00,rejected
855,1706,2024-06-23,Auto loan,9846101.00,rejected
856,1375,2025-12-26,Micro loan,552127.00,approved
857,3153,2026-03-04,Cash loan,1807682.00,pending
858,3898,2024-11-20,Cash loan,471748.00,rejected
859,2851,2024-06-16,Credit card,1693107.00,rejected
860,4416,2025-05-18,Cash loan,2902846.00,approved
861,2664,2025-04-01,Credit card,1637008.00,approved
862,2456,2024-09-14,Credit card,661314.00,rejected
863,943,2025-08-30,Auto loan,8301661.00,rejected
864,2586,2025-11-25,Credit card,1693313.00,pending
865,3149,2024-06-29,Credit card,1503271.00,approved
866,2277,2024-01-07,Micro loan,177961.00,rejected
867,3660,2025-11-11,Cash loan,1637919.00,approved
868,1873,2025-11-12,Credit card,1207175.00,approved
869,3643,2024-03-01,POS loan,280284.00,rejected
870,1279,2024-12-23,Cash loan,647389.00,approved
871,1569,2024-04-01,Credit card,1011343.00,approved
872,156,2025-05-03,POS loan,271069.00,approved
873,3058,2025-02-28,POS loan,211841.00,approved
874,3297,2026-01-15,POS loan,839447.00,rejected
875,756,2026-01-07,POS loan,616896.00,approved
876,13,2026-02-26,Cash loan,927493.00,approved
877,3048,2024-12-16,POS loan,687739.00,approved
878,3435,2025-10-19,Micro loan,443987.00,approved
879,3752,2024-07-16,Auto loan,11864155.00,rejected
880,3930,2024-11-04,Cash loan,396031.00,approved
881,3549,2025-06-16,POS loan,94065.00,rejected
882,1245,2024-09-04,Cash loan,2716736.00,rejected
883,3492,2026-02-18,Auto loan,3967616.00,approved
884,3976,2025-10-13,Cash loan,1903901.00,approved
885,3074,2024-12-08,Cash loan,2091359.00,rejected
886,104,2024-11-25,Cash loan,1392930.00,approved
887,4886,2024-01-01,Micro loan,583842.00,approved
888,3424,2024-06-01,Credit card,230884.00,rejected
889,3096,2024-04-24,POS loan,167791.00,approved
890,414,2025-03-18,POS loan,883214.00,approved
891,1805,2025-03-19,Micro loan,511967.00,approved
892,4721,2024-03-01,Cash loan,651743.00,approved
