payment_id,loan_id,payment_date,paid_amount,overdue_days
775,79,2025-03-03,77610.20,0
776,79,2025-04-02,77193.73,15
777,79,2025-05-02,83409.22,0
778,79,2025-06-01,57959.16,0
779,79,2025-07-01,52586.40,0
780,79,2025-07-31,60030.96,3
781,79,2025-08-30,53423.78,0
782,79,2025-09-29,79112.93,0
783,79,2025-10-29,79860.64,0
784,79,2025-11-28,69838.81,15
785,79,2025-12-28,58902.78,0
786,79,2026-01-27,63071.69,0
787,79,2026-02-26,47196.24,0
788,80,2024-03-08,43843.43,0
789,80,2024-04-07,36153.08,15
790,80,2024-05-07,37157.89,0
791,80,2024-06-06,0.00,90
792,80,2024-07-06,61822.23,75
793,80,2024-08-05,48474.36,1
794,80,2024-09-04,60848.44,90
795,80,2024-10-04,47308.67,1
796,80,2024-11-03,42035.31,35
797,81,2024-03-09,67926.18,15
798,81,2024-04-08,67773.91,0
799,81,2024-05-08,64081.07,0
800,81,2024-06-07,44012.99,0
801,81,2024-07-07,61672.36,0
802,81,2024-08-06,60818.97,0
803,82,2024-09-02,73807.08,3
804,82,2024-10-02,67164.33,0
805,82,2024-11-01,52071.63,0
806,82,2024-12-01,50532.91,0
807,82,2024-12-31,58069.47,0
808,82,2025-01-30,64565.40,0
809,83,2024-06-15,10827.85,0
810,83,2024-07-15,12074.37,7
811,83,2024-08-14,10142.84,0
812,83,2024-09-13,7786.15,0
813,83,2024-10-13,10675.43,7
814,83,2024-11-12,11431.73,0
815,83,2024-12-12,9718.87,7
816,83,2025-01-11,12264.02,0
817,83,2025-02-10,12942.07,0
818,83,2025-03-12,8077.05,0
819,83,2025-04-11,7131.22,7
820,83,2025-05-11,13423.44,7
821,83,2025-06-10,10962.23,15
822,83,2025-07-10,11485.26,7
823,83,2025-08-09,7089.38,7
824,83,2025-09-08,8203.72,0
825,83,2025-10-08,7268.57,0
826,83,2025-11-07,8530.51,0
827,83,2025-12-07,11029.84,0
828,83,2026-01-06,10228.97,3
829,83,2026-02-05,10486.49,0
830,83,2026-03-07,11497.41,7
831,83,2026-04-06,12756.07,3
832,84,2025-04-20,84170.42,0
833,84,2025-05-20,101935.88,7
834,84,2025-06-19,140038.47,15
835,84,2025-07-19,99807.93,3
836,84,2025-08-18,123282.45,0
837,84,2025-09-17,116774.80,15
838,85,2026-04-21,152746.69,0
839,86,2025-12-04,51653.38,15
840,86,2026-01-03,58001.92,3
841,86,2026-02-02,47816.33,7
842,86,2026-03-04,66197.23,0
843,86,2026-04-03,74057.62,0
844,87,2025-05-08,30643.29,0
845,87,2025-06-07,33447.71,75
846,87,2025-07-07,31045.05,20
847,87,2025-08-06,29721.00,90
848,87,2025-09-05,22899.80,5
849,87,2025-10-05,25130.43,1
850,87,2025-11-04,35280.50,10
851,87,2025-12-04,22985.91,75
852,87,2026-01-03,29233.13,1
853,87,2026-02-02,32062.96,1
854,87,2026-03-04,23166.82,35
855,87,2026-04-03,25284.19,1
856,89,2026-03-30,20004.72,7
857,89,2026-04-29,24369.17,0
858,90,2025-11-06,77828.97,0
859,90,2025-12-06,137763.63,3
860,90,2026-01-05,97124.25,0
861,90,2026-02-04,141827.89,0
862,90,2026-03-06,138080.92,15
863,90,2026-04-05,129099.65,0
864,91,2024-03-20,44418.62,7
865,91,2024-04-19,55498.47,15
866,91,2024-05-19,32709.30,7
867,91,2024-06-18,56121.46,15
868,91,2024-07-18,51772.69,0
869,91,2024-08-17,60573.07,3
870,91,2024-09-16,49108.23,0
871,91,2024-10-16,42837.03,15
872,91,2024-11-15,56163.38,0
873,91,2024-12-15,58789.75,0
874,91,2025-01-14,45978.30,0
875,91,2025-02-13,59298.16,15
876,91,2025-03-15,49437.67,0
877,91,2025-04-14,41974.77,7
878,91,2025-05-14,42357.97,3
879,91,2025-06-13,44788.55,0
880,91,2025-07-13,45963.88,0
881,91,2025-08-12,38626.14,0
882,91,2025-09-11,48055.72,0
883,91,2025-10-11,51517.10,0
884,91,2025-11-10,39275.24,3
885,91,2025-12-10,46396.29,15
886,91,2026-01-09,33706.24,3
887,91,2026-02-08,54743.69,0
888,92,2024-03-13,26749.89,15
889,92,2024-04-12,27499.69,0
890,92,2024-05-12,17174.03,3
891,92,2024-06-11,15728.56,0
892,92,2024-07-11,17598.13,0
893,92,2024-08-10,25224.04,3
894,93,2024-12-16,13499.13,0
895,93,2025-01-15,15688.08,0
896,93,2025-02-14,18471.04,35
897,93,2025-03-16,11628.74,31
898,93,2025-04-15,16218.82,20
899,93,2025-05-15,11815.71,45
900,93,2025-06-14,0.00,75
901,93,2025-07-14,20296.19,45
902,93,2025-08-13,13896.17,5
903,93,2025-09-12,14521.19,45
904,93,2025-10-12,17380.64,31
905,93,2025-11-11,18105.43,90
906,93,2025-12-11,18310.54,31
907,93,2026-01-10,15789.48,1
908,93,2026-02-09,17072.54,60
909,93,2026-03-11,17583.33,45
910,93,2026-04-10,11257.96,90
911,94,2024-09-13,20961.56,0
912,94,2024-10-13,20131.98,3
913,94,2024-11-12,15740.83,7
914,94,2024-12-12,19635.32,0
915,94,2025-01-11,14326.42,0
916,94,2025-02-10,12512.12,0
917,94,2025-03-12,13897.66,15
918,94,2025-04-11,11526.36,15
919,94,2025-05-11,13774.02,15
920,94,2025-06-10,12886.11,15
921,94,2025-07-10,12848.54,15
922,94,2025-08-09,17149.24,7
923,94,2025-09-08,19653.92,15
924,94,2025-10-08,18039.42,0
925,94,2025-11-07,16101.82,0
926,94,2025-12-07,18737.65,15
927,94,2026-01-06,18996.80,0
928,94,2026-02-05,11311.15,3
929,94,2026-03-07,12819.77,0
930,94,2026-04-06,12358.43,7
931,95,2025-06-16,182534.60,0
932,95,2025-07-16,197870.86,0
933,95,2025-08-15,231068.29,0
934,95,2025-09-14,223099.21,3
935,95,2025-10-14,152044.01,0
936,95,2025-11-13,213112.49,3
937,95,2025-12-13,246913.49,0
938,95,2026-01-12,164603.20,0
939,95,2026-02-11,210225.81,7
940,95,2026-03-13,198044.96,15
941,95,2026-04-12,170640.28,3
942,96,2024-10-26,92906.71,3
943,96,2024-11-25,108825.36,0
944,96,2024-12-25,122836.54,3
945,96,2025-01-24,138576.80,3
946,96,2025-02-23,145812.45,7
947,96,2025-03-25,101780.40,0
948,96,2025-04-24,126204.54,0
949,96,2025-05-24,83756.68,3
950,96,2025-06-23,116445.33,0
951,96,2025-07-23,125881.26,3
952,96,2025-08-22,93304.53,15
953,96,2025-09-21,112697.49,0
954,96,2025-10-21,107823.75,0
955,96,2025-11-20,132526.56,0
956,96,2025-12-20,108189.42,0
957,96,2026-01-19,117079.90,15
958,96,2026-02-18,138409.29,7
959,96,2026-03-20,87434.03,0
960,97,2025-03-24,152963.52,15
961,97,2025-04-23,195822.74,0
962,97,2025-05-23,191969.56,0
963,97,2025-06-22,189621.29,0
964,97,2025-07-22,216429.36,0
965,97,2025-08-21,187181.62,0
966,97,2025-09-20,214064.12,15
967,97,2025-10-20,186888.26,0
968,97,2025-11-19,203195.16,7
969,97,2025-12-19,195823.83,0
970,97,2026-01-18,142581.43,0
971,97,2026-02-17,158293.59,0
972,97,2026-03-19,166205.33,7
973,97,2026-04-18,196821.80,3
974,98,2026-02-25,59401.76,7
975,98,2026-03-27,66642.38,0
976,98,2026-04-26,59904.52,3
977,99,2024-02-24,74339.18,0
978,99,2024-03-25,68259.06,7
979,99,2024-04-24,103111.62,0
980,99,2024-05-24,95395.83,15
981,99,2024-06-23,83825.14,3
982,99,2024-07-23,68190.52,0
983,99,2024-08-22,87746.13,3
984,99,2024-09-21,118493.89,0
985,99,2024-10-21,107403.09,0
986,99,2024-11-20,63928.97,0
987,99,2024-12-20,72767.33,15
988,99,2025-01-19,71673.94,0
989,99,2025-02-18,65860.94,7
990,99,2025-03-20,118397.62,0
991,99,2025-04-19,102336.99,0
992,99,2025-05-19,116091.29,0
993,99,2025-06-18,65758.66,0
994,99,2025-07-18,85897.93,0
995,99,2025-08-17,81270.66,0
996,99,2025-09-16,83125.15,15
997,99,2025-10-16,99593.81,0
998,99,2025-11-15,84965.71,0
999,99,2025-12-15,66435.42,0
1000,99,2026-01-14,69823.30,7
1001,100,2024-12-04,11819.28,0
1002,100,2025-01-03,11956.47,15
1003,100,2025-02-02,19234.59,0
1004,100,2025-03-04,13272.40,0
1005,100,2025-04-03,18880.77,0
1006,100,2025-05-03,19271.98,0
1007,100,2025-06-02,17404.14,0
1008,100,2025-07-02,13033.04,0
1009,100,2025-08-01,19124.51,3
1010,100,2025-08-31,20068.93,15
1011,100,2025-09-30,18196.84,15
1012,100,2025-10-30,17297.54,3
1013,101,2025-02-07,24180.56,3
1014,101,2025-03-09,22998.26,0
1015,101,2025-04-08,28017.23,0
1016,101,2025-05-08,17836.10,0
1017,101,2025-06-07,21352.40,3
1018,101,2025-07-07,18045.30,7
1019,101,2025-08-06,24358.83,0
1020,101,2025-09-05,23709.14,3
1021,101,2025-10-05,19802.19,3
1022,101,2025-11-04,22997.75,0
1023,101,2025-12-04,26585.96,0
1024,101,2026-01-03,16420.54,7
1025,102,2024-03-15,88014.75,0
1026,102,2024-04-14,84754.73,3
1027,102,2024-05-14,63154.39,0
1028,102,2024-06-13,54108.43,15
1029,102,2024-07-13,83901.64,7
1030,102,2024-08-12,83963.91,0
1031,102,2024-09-11,85765.30,0
1032,102,2024-10-11,52915.45,0
1033,102,2024-11-10,50964.15,3
1034,102,2024-12-10,73690.40,3
1035,102,2025-01-09,70549.86,7
1036,102,2025-02-08,92695.58,3
1037,103,2025-12-08,168453.78,0
1038,103,2026-01-07,208117.85,0
1039,103,2026-02-06,140640.25,7
1040,103,2026-03-08,194109.93,3
1041,103,2026-04-07,236989.84,0
1042,104,2025-02-26,7881.83,0
1043,104,2025-03-28,8540.56,0
1044,104,2025-04-27,7305.99,0
1045,104,2025-05-27,7667.42,7
1046,104,2025-06-26,8347.03,0
1047,104,2025-07-26,7328.43,0
1048,104,2025-08-25,8846.51,0
1049,104,2025-09-24,8248.76,7
1050,104,2025-10-24,9145.60,15
1051,105,2025-05-09,57717.38,3
1052,105,2025-06-08,46834.05,15
1053,105,2025-07-08,81791.59,3
1054,105,2025-08-07,71488.57,0
1055,105,2025-09-06,75246.71,0
1056,105,2025-10-06,53566.55,0
1057,105,2025-11-05,65863.46,7
1058,105,2025-12-05,83034.69,7
1059,105,2026-01-04,59676.27,0
1060,105,2026-02-03,74528.09,0
1061,105,2026-03-05,58273.06,0
1062,105,2026-04-04,61769.42,0
1063,106,2024-11-04,172256.98,15
1064,106,2024-12-04,141794.11,0
1065,106,2025-01-03,135498.57,0
1066,106,2025-02-02,192791.03,3
1067,106,2025-03-04,167697.17,35
1068,106,2025-04-03,143058.73,20
1069,106,2025-05-03,215428.38,60
1070,106,2025-06-02,158856.25,31
1071,106,2025-07-02,0.00,75
1072,106,2025-08-01,206219.16,1
1073,106,2025-08-31,0.00,75
1074,106,2025-09-30,131003.77,90
1075,106,2025-10-30,126011.77,60
1076,106,2025-11-29,0.00,75
1077,106,2025-12-29,129376.17,20
1078,106,2026-01-28,223174.34,35
1079,106,2026-02-27,198069.13,5
1080,106,2026-03-29,208228.58,45
1081,106,2026-04-28,138878.50,45
1082,107,2025-08-24,102841.56,0
1083,107,2025-09-23,138446.38,0
1084,107,2025-10-23,127443.25,3
1085,107,2025-11-22,103832.85,10
1086,107,2025-12-22,105046.37,90
1087,107,2026-01-21,124553.76,10
1088,107,2026-02-20,112225.10,90
1089,107,2026-03-22,105760.41,75
1090,107,2026-04-21,94531.39,75
1091,108,2024-12-16,136214.48,0
1092,108,2025-01-15,103125.73,3
1093,108,2025-02-14,125381.42,7
1094,109,2024-12-24,79330.85,0
1095,109,2025-01-23,85708.63,15
1096,109,2025-02-22,57145.63,15
1097,109,2025-03-24,86857.24,0
1098,109,2025-04-23,99780.96,0
1099,109,2025-05-23,83999.55,3
1100,110,2025-04-20,37083.43,0
1101,110,2025-05-20,21887.63,0
1102,110,2025-06-19,27885.95,0
1103,110,2025-07-19,36234.91,3
1104,110,2025-08-18,30281.49,0
1105,110,2025-09-17,27507.07,0
1106,110,2025-10-17,21407.91,0
1107,110,2025-11-16,24978.20,15
1108,110,2025-12-16,29270.47,3
1109,110,2026-01-15,23428.92,0
1110,110,2026-02-14,23349.17,3
1111,110,2026-03-16,35815.40,0
1112,111,2024-07-10,80591.23,7
1113,111,2024-08-09,89187.64,3
1114,111,2024-09-08,88530.74,0
1115,111,2024-10-08,60923.12,0
1116,111,2024-11-07,65962.50,0
1117,111,2024-12-07,65678.72,0
1118,112,2024-09-06,9966.06,0
1119,112,2024-10-06,13497.64,0
1120,112,2024-11-05,11932.00,15
1121,112,2024-12-05,10390.03,0
1122,112,2025-01-04,14946.49,0
1123,112,2025-02-03,13538.40,3
1124,112,2025-03-05,13616.35,3
1125,112,2025-04-04,8188.14,7
1126,112,2025-05-04,7996.50,0
1127,112,2025-06-03,8369.73,0
1128,112,2025-07-03,10798.31,15
1129,112,2025-08-02,12545.47,0
1130,112,2025-09-01,8639.01,7
1131,112,2025-10-01,11311.69,15
1132,112,2025-10-31,8566.64,3
1133,112,2025-11-30,9750.78,3
1134,112,2025-12-30,15220.76,0
1135,112,2026-01-29,9283.05,0
1136,112,2026-02-28,12661.15,0
1137,112,2026-03-30,7999.85,0
1138,112,2026-04-29,11419.33,0
1139,113,2025-01-17,12735.77,3
1140,113,2025-02-16,10232.41,0
1141,113,2025-03-18,8183.66,0
1142,113,2025-04-17,7147.76,0
1143,113,2025-05-17,9195.82,7
1144,113,2025-06-16,8824.18,0
1145,113,2025-07-16,9351.78,3
1146,113,2025-08-15,12192.31,0
1147,113,2025-09-14,11949.20,3
1148,113,2025-10-14,11298.70,3
1149,113,2025-11-13,7244.54,0
1150,113,2025-12-13,10860.93,15
1151,114,2025-11-22,46686.19,0
1152,114,2025-12-22,60923.58,15
1153,114,2026-01-21,36821.52,0
1154,114,2026-02-20,57346.94,7
1155,114,2026-03-22,52510.13,15
1156,114,2026-04-21,39160.27,0
1157,115,2024-07-25,56077.09,7
1158,115,2024-08-24,59825.58,7
1159,115,2024-09-23,47140.72,0
1160,115,2024-10-23,77750.62,0
1161,115,2024-11-22,81335.87,0
1162,115,2024-12-22,76484.41,7
1163,115,2025-01-21,47387.82,15
1164,115,2025-02-20,72283.35,7
1165,115,2025-03-22,70890.33,3
1166,115,2025-04-21,80436.75,3
1167,115,2025-05-21,72045.92,0
1168,115,2025-06-20,72500.29,3
1169,116,2024-07-09,20814.41,0
1170,116,2024-08-08,15293.82,7
1171,116,2024-09-07,17635.38,7
1172,116,2024-10-07,18824.16,3
1173,116,2024-11-06,19504.02,0
1174,116,2024-12-06,12862.04,0
1175,116,2025-01-05,17155.19,15
1176,116,2025-02-04,12560.17,0
1177,116,2025-03-06,14406.85,3
1178,116,2025-04-05,22673.89,7
1179,116,2025-05-05,16750.02,0
1180,116,2025-06-04,18344.70,7
1181,116,2025-07-04,12916.97,0
1182,116,2025-08-03,17318.38,0
1183,116,2025-09-02,18379.82,0
1184,116,2025-10-02,14282.71,0
1185,116,2025-11-01,20592.28,15
1186,116,2025-12-01,15255.45,0
1187,117,2025-12-05,36966.09,15
1188,117,2026-01-04,32474.97,0
1189,117,2026-02-03,35332.82,3
1190,117,2026-03-05,28194.48,60
1191,117,2026-04-04,41645.27,75
1192,118,2026-02-20,28071.39,7
1193,118,2026-03-22,29759.99,0
1194,118,2026-04-21,36253.99,0
1195,119,2025-05-08,99567.70,0
1196,119,2025-06-07,85642.14,0
1197,119,2025-07-07,104442.46,0
1198,119,2025-08-06,79912.91,7
1199,119,2025-09-05,95395.62,0
1200,119,2025-10-05,126071.83,3
1201,120,2025-09-16,43202.64,0
1202,120,2025-10-16,43946.79,15
1203,120,2025-11-15,42605.59,0
1204,120,2025-12-15,51437.88,3
1205,120,2026-01-14,43912.32,3
1206,120,2026-02-13,36200.85,7
1207,120,2026-03-15,50569.64,0
1208,120,2026-04-14,39932.90,0
1209,121,2025-10-23,7765.19,0
1210,121,2025-11-22,11674.58,0
1211,121,2025-12-22,10133.06,0
1212,121,2026-01-21,10476.34,0
1213,121,2026-02-20,11393.38,0
1214,121,2026-03-22,9302.98,3
1215,121,2026-04-21,10384.68,0
1216,122,2025-05-09,22294.27,0
1217,122,2025-06-08,26556.91,0
1218,122,2025-07-08,23100.33,0
1219,122,2025-08-07,30235.57,0
1220,122,2025-09-06,30876.99,0
1221,122,2025-10-06,22000.19,7
1222,122,2025-11-05,24584.04,15
1223,122,2025-12-05,22696.00,7
1224,122,2026-01-04,29613.62,3
1225,122,2026-02-03,26625.42,0
1226,122,2026-03-05,25953.51,15
1227,122,2026-04-04,34328.90,0
1228,123,2024-08-31,34752.66,0
1229,123,2024-09-30,23713.08,15
1230,123,2024-10-30,30352.31,7
1231,123,2024-11-29,32675.60,0
1232,123,2024-12-29,37020.32,7
1233,123,2025-01-28,23713.64,0
1234,123,2025-02-27,28800.25,3
1235,123,2025-03-29,27177.87,0
1236,123,2025-04-28,39798.57,0
1237,123,2025-05-28,35170.29,0
1238,123,2025-06-27,28930.50,0
1239,123,2025-07-27,27825.50,0
1240,123,2025-08-26,37394.06,0
1241,123,2025-09-25,29672.99,0
1242,123,2025-10-25,38430.32,0
1243,123,2025-11-24,37623.43,3
1244,123,2025-12-24,31534.25,7
1245,123,2026-01-23,23485.38,0
1246,123,2026-02-22,27537.41,7
1247,123,2026-03-24,38330.07,0
1248,123,2026-04-23,24500.20,3
1249,124,2025-07-12,38235.68,0
1250,124,2025-08-11,30267.43,0
1251,124,2025-09-10,26255.24,3
1252,124,2025-10-10,31942.17,3
1253,124,2025-11-09,25976.96,31
1254,124,2025-12-09,33876.78,90
1255,124,2026-01-08,27808.72,1
1256,124,2026-02-07,29070.68,90
1257,124,2026-03-09,29809.54,31
1258,124,2026-04-08,39362.18,10
1259,126,2024-04-02,71294.94,0
1260,126,2024-05-02,70615.51,0
1261,126,2024-06-01,51963.72,0
1262,127,2025-09-07,19218.29,0
1263,127,2025-10-07,24653.76,0
1264,127,2025-11-06,30913.00,3
1265,127,2025-12-06,21025.83,0
1266,127,2026-01-05,33266.00,0
1267,127,2026-02-04,18536.27,15
1268,128,2024-03-01,58332.74,0
1269,128,2024-03-31,43044.35,0
1270,128,2024-04-30,35281.08,0
1271,128,2024-05-30,55711.10,0
1272,128,2024-06-29,60079.71,3
1273,128,2024-07-29,44509.91,7
1274,128,2024-08-28,60469.61,7
1275,128,2024-09-27,36995.98,15
1276,128,2024-10-27,58198.01,0
1277,128,2024-11-26,57055.60,0
1278,128,2024-12-26,33879.82,0
1279,128,2025-01-25,35309.64,0
1280,128,2025-02-24,43719.94,0
1281,128,2025-03-26,42474.03,3
1282,128,2025-04-25,47737.63,0
1283,128,2025-05-25,59497.15,0
1284,128,2025-06-24,54121.57,7
1285,128,2025-07-24,47015.22,0
1286,128,2025-08-23,38131.43,0
1287,128,2025-09-22,57966.15,0
1288,128,2025-10-22,54942.13,7
1289,128,2025-11-21,46912.18,7
1290,128,2025-12-21,47294.96,0
1291,128,2026-01-20,40315.14,0
1292,129,2025-11-30,21944.80,3
1293,129,2025-12-30,14572.44,15
1294,129,2026-01-29,19483.40,0
1295,129,2026-02-28,16774.99,0
1296,129,2026-03-30,18354.97,0
1297,129,2026-04-29,17906.06,0
1298,130,2025-08-27,7540.12,3
1299,130,2025-09-26,5154.71,0
1300,130,2025-10-26,4573.89,3
1301,130,2025-11-25,6975.13,0
1302,130,2025-12-25,6888.35,0
1303,130,2026-01-24,7649.15,15
1304,130,2026-02-23,4757.53,15
1305,130,2026-03-25,6184.56,0
1306,130,2026-04-24,5128.47,0
1307,131,2025-01-10,39657.05,0
1308,131,2025-02-09,25965.93,0
1309,131,2025-03-11,28863.51,15
1310,131,2025-04-10,26210.89,15
1311,131,2025-05-10,32546.79,0
1312,131,2025-06-09,23905.39,3
1313,131,2025-07-09,25656.31,3
1314,131,2025-08-08,40529.55,0
1315,131,2025-09-07,38048.72,3
1316,131,2025-10-07,41597.58,0
1317,131,2025-11-06,30270.80,0
1318,131,2025-12-06,26892.39,15
1319,131,2026-01-05,25583.37,0
1320,131,2026-02-04,38489.09,15
1321,131,2026-03-06,30417.42,0
1322,131,2026-04-05,28432.93,0
1323,132,2025-08-05,9420.26,0
1324,132,2025-09-04,9954.43,0
1325,132,2025-10-04,10506.25,0
1326,132,2025-11-03,8686.17,0
1327,132,2025-12-03,10847.71,3
1328,132,2026-01-02,8711.73,15
1329,132,2026-02-01,6984.87,3
1330,132,2026-03-03,8201.20,15
1331,132,2026-04-02,11585.47,0
1332,133,2024-03-13,34913.77,0
1333,133,2024-04-12,34087.22,0
1334,133,2024-05-12,32762.28,15
1335,133,2024-06-11,39533.53,0
1336,133,2024-07-11,29806.63,0
1337,133,2024-08-10,42953.33,0
1338,133,2024-09-09,47450.45,7
1339,133,2024-10-09,41795.98,15
1340,133,2024-11-08,30630.84,0
1341,133,2024-12-08,34759.72,0
1342,133,2025-01-07,36146.93,0
1343,133,2025-02-06,30981.24,15
1344,133,2025-03-08,31896.41,3
1345,133,2025-04-07,31995.21,0
1346,133,2025-05-07,39580.68,7
1347,133,2025-06-06,43378.15,0
1348,133,2025-07-06,47952.48,0
1349,133,2025-08-05,39810.93,0
1350,133,2025-09-04,39733.62,3
1351,133,2025-10-04,45222.61,3
1352,133,2025-11-03,44939.65,15
1353,133,2025-12-03,47721.71,15
1354,133,2026-01-02,43479.62,0
1355,133,2026-02-01,28964.96,0
1356,134,2024-08-06,42450.92,0
1357,134,2024-09-05,64513.75,0
1358,134,2024-10-05,59647.02,0
1359,134,2024-11-04,48119.17,0
1360,134,2024-12-04,40441.03,15
1361,134,2025-01-03,63307.39,3
1362,135,2024-11-15,126878.30,15
1363,135,2024-12-15,142538.24,7
1364,135,2025-01-14,108997.70,15
1365,135,2025-02-13,156407.15,0
1366,135,2025-03-15,135183.76,0
1367,135,2025-04-14,123200.64,0
1368,135,2025-05-14,162268.58,15
1369,135,2025-06-13,146042.73,0
1370,135,2025-07-13,134002.57,0
1371,135,2025-08-12,107813.34,3
1372,135,2025-09-11,164339.63,0
1373,135,2025-10-11,100773.01,0
1374,135,2025-11-10,107706.44,0
1375,135,2025-12-10,95196.81,3
1376,135,2026-01-09,106412.42,15
1377,135,2026-02-08,142229.96,0
1378,135,2026-03-10,125858.61,15
1379,135,2026-04-09,135667.30,7
1380,136,2025-10-15,11769.98,0
1381,136,2025-11-14,13510.65,15
1382,136,2025-12-14,10069.29,15
1383,136,2026-01-13,13426.66,7
1384,136,2026-02-12,14887.76,0
1385,136,2026-03-14,9047.14,0
1386,136,2026-04-13,9239.96,0
1387,137,2025-01-18,44955.62,0
1388,137,2025-02-17,63374.61,0
1389,137,2025-03-19,46655.00,7
1390,137,2025-04-18,71212.43,15
1391,137,2025-05-18,43600.45,0
1392,137,2025-06-17,67589.41,3
1393,138,2025-11-09,80656.69,0
1394,138,2025-12-09,84344.69,7
1395,138,2026-01-08,94363.58,0
1396,138,2026-02-07,67556.65,0
1397,138,2026-03-09,68498.41,7
1398,138,2026-04-08,56123.69,0
1399,139,2024-04-05,74139.98,3
1400,139,2024-05-05,61654.38,7
1401,139,2024-06-04,98363.78,0
1402,139,2024-07-04,93445.50,7
1403,139,2024-08-03,61342.07,0
1404,139,2024-09-02,59322.11,0
1405,139,2024-10-02,67954.90,0
1406,139,2024-11-01,91174.86,0
1407,139,2024-12-01,77724.23,7
1408,139,2024-12-31,62203.70,0
1409,139,2025-01-30,68051.82,0
1410,139,2025-03-01,68528.11,3
1411,139,2025-03-31,90366.53,0
1412,139,2025-04-30,83942.86,0
1413,139,2025-05-30,61652.27,0
1414,139,2025-06-29,90643.26,0
1415,139,2025-07-29,67040.68,7
1416,139,2025-08-28,89613.06,0
1417,140,2024-07-30,59926.68,7
1418,140,2024-08-29,62394.27,15
1419,140,2024-09-28,64198.06,7
1420,140,2024-10-28,57327.36,3
1421,140,2024-11-27,55026.79,15
1422,140,2024-12-27,59954.58,15
1423,140,2025-01-26,52496.82,0
1424,140,2025-02-25,63066.12,0
1425,140,2025-03-27,35785.88,0
1426,140,2025-04-26,54673.19,0
1427,140,2025-05-26,63897.25,3
1428,140,2025-06-25,63692.66,0
1429,140,2025-07-25,51501.92,0
1430,140,2025-08-24,55108.90,3
1431,140,2025-09-23,67937.01,0
1432,140,2025-10-23,43982.61,0
1433,140,2025-11-22,66690.29,15
1434,140,2025-12-22,57880.31,7
1435,140,2026-01-21,36276.18,15
1436,140,2026-02-20,64545.82,0
1437,140,2026-03-22,60390.11,0
1438,140,2026-04-21,47916.53,15
1439,141,2026-04-02,6544.70,0
1440,142,2025-12-22,83060.51,0
1441,142,2026-01-21,73406.49,10
1442,142,2026-02-20,58282.39,45
1443,143,2025-06-16,118845.43,0
1444,143,2025-07-16,117190.75,0
1445,143,2025-08-15,156462.21,3
1446,143,2025-09-14,122443.05,0
1447,143,2025-10-14,151658.63,0
1448,143,2025-11-13,107131.71,0
1449,143,2025-12-13,194904.80,0
1450,143,2026-01-12,196203.72,0
1451,143,2026-02-11,188840.09,3
1452,143,2026-03-13,144537.87,0
1453,143,2026-04-12,144309.02,0
1454,144,2024-10-31,3212.47,15
1455,144,2024-11-30,5218.98,0
1456,144,2024-12-30,4750.86,0
1457,144,2025-01-29,5492.52,7
1458,144,2025-02-28,4667.62,0
1459,144,2025-03-30,4798.02,3
1460,144,2025-04-29,5512.97,15
1461,144,2025-05-29,4093.18,0
